words,tags
of,O
the,O
Landlord,O
.,O
PETS,O
:,O
Small,O
pets,O
are,O
allowed,O
on,O
the,O
premises,O
only,O
by,O
obtaining,O
the,O
Landlords,B-ORG
’,L-ORG
permission,O
first,O
.,O
When,O
possession,O
of,O
the,O
property,O
is,O
given,O
to,O
the,O
Tenant,U-ORG
',',O
only,O
those,O
pets,O
listed,O
on,O
the,O
Rental,B-MISC
Application,L-MISC
will,O
be,O
allowed,O
unless,O
subsequent,O
written,O
permission,O
has,O
been,O
granted,O
.,O
“,O
Pets,O
”,O
does,O
not,O
include,O
animals,O
trained,O
to,O
serve,O
the,O
handicapped,O
',',O
such,O
as,O
seeing,O
-,O
eye,O
dogs,O
',',O
hearing,O
dogs,O
',',O
or,O
service,O
dogs,O
.,O
These,O
animals,O
may,O
be,O
housed,O
on,O
the,O
premises,O
so,O
long,O
as,O
they,O
are,O
in,O
the,O
direct,O
service,O
of,O
those,O
they,O
were,O
trained,O
to,O
serve,O
and,O
so,O
long,O
as,O
Landlord,O
is,O
notified,O
in,O
advance,O
in,O
writing,O
of,O
the,O
circumstances,O
.,O
TERMINATION,O
UPON,O
SALE,O
OF,O
PREMISES,U-MISC
.,O
Notwithstanding,O
any,O
other,O
provision,O
of,O
this,O
Rental,O
',',O
Landlord,O
may,O
terminate,O
this,O
rental,O
upon,O
45,O
days,O
written,O
notice,O
to,O
Tenant,O
.,O
FULL,O
DISCLOSURE,O
:,O
The,O
Tenants,O
signing,O
this,O
Rental,O
Contract,O
hereby,O
state,O
that,O
all,O
questions,O
about,O
this,O
Rental,B-MISC
Agreement,L-MISC
have,O
been,O
answered,O
',',O
that,O
they,O
fully,O
understand,O
all,O
the,O
provisions,O
of,O
the,O
agreement,O
and,O
the,O
obligations,O
and,O
responsibilities,O
of,O
each,O
party,O
',',O
as,O
spelled,O
out,O
herein,O
.,O
They,O
further,O
state,O
that,O
they,O
agree,O
to,O
fulfill,O
their,O
obligations,O
in,O
every,O
respect,O
or,O
suffer,O
the,O
full,O
legal,O
and,O
financial,O
consequences,O
of,O
their,O
actions,O
or,O
lack,O
of,O
action,O
in,O
violation,O
of,O
this,O
agreement,O
.,O
Signature,O
by,O
the,O
Tenant,O
on,O
this,O
Rental,B-MISC
Agreement,L-MISC
is,O
acknowledgement,O
and,O
he,O
/,O
she,O
has,O
received,O
a,O
signed,O
copy,O
of,O
the,O
Rental,B-MISC
Agreement,L-MISC
.,O
Accepted,O
this,O
day,O
of,O
',',O
20,O
.,O
Tenant,O
Landlord,O
-RC,O
&,O
PAUL,O
PAULINO,O
Date,O
