words,tags
AND,O
CONDITIONS,O
PURPOSES,O
:,O
That,O
premises,O
hereby,O
leased,O
shall,O
be,O
used,O
exclusively,O
by,O
the,O
TENANTS,U-ORG
for,O
residential,O
purposes,O
only,O
and,O
shall,O
not,O
be,O
diverted,O
to,O
other,O
uses,O
.,O
It,O
is,O
hereby,O
expressly,O
agreed,O
that,O
if,O
at,O
any,O
time,O
the,O
premises,O
are,O
used,O
for,O
other,O
purposes,O
',',O
the,O
LANDLORD,U-ORG
shall,O
have,O
the,O
right,O
to,O
rescind,O
this,O
contract,O
without,O
prejudice,O
to,O
its,O
other,O
rights,O
under,O
the,O
law,O
.,O
TERM,O
:,O
This,O
term,O
of,O
this,O
lease,O
agreement,O
is,O
for,O
THREE,O
(,O
3,O
),O
MONTHS,O
',',O
from,O
16,O
July,O
2011,O
to,O
16,O
October,O
2011,O
inclusive,O
.,O
Upon,O
its,O
expiration,O
',',O
this,O
agreement,O
may,O
be,O
renewed,O
under,O
such,O
terms,O
and,O
conditions,O
as,O
my,O
be,O
mutually,O
agreed,O
upon,O
by,O
both,O
parties,O
',',O
written,O
notice,O
of,O
intention,O
to,O
renew,O
the,O
lease,O
shall,O
be,O
served,O
to,O
the,O
LANDLORD,O
not,O
later,O
than,O
seven,O
(,O
7,O
),O
days,O
prior,O
to,O
the,O
expiry,O
date,O
of,O
the,O
period,O
herein,O
agreed,O
upon,O
.,O
LEASE,O
/,O
RENTAL,O
RATE,O
:,O
The,O
monthly,O
rental,O
rate,O
for,O
the,O
leased,O
premises,O
shall,O
be,O
in,O
PESOS,O
:,O
TWENTY,O
-,O
TWO,O
THOUSAND,O
(,O
P,O
'22,000.00',O
),O
',',O
Philippine,B-ORG
Currency,L-ORG
.,O
All,O
rental,O
payments,O
shall,O
be,O
payable,O
to,O
the,O
LANDLORD,O
.,O
SECURITY,O
DEPOSIT,O
:,O
That,O
upon,O
signing,O
of,O
this,O
AGREEMENT,O
',',O
the,O
TENANTS,U-ORG
agrees,O
to,O
pay,O
the,O
one,O
(,O
1,O
),O
month,O
advance,O
and,O
two,O
(,O
2,O
),O
months,O
security,O
deposit,O
to,O
the,O
LANDLORD,U-MISC
on,O
or,O
before,O
August,O
6,O
',',O
2011,O
in,O
an,O
amount,O
equivalent,O
to,O
the,O
rent,O
for,O
THREE,O
(,O
3,O
),O
MONTHS,O
or,O
the,O
sum,O
of,O
PESOS,O
:,O
SIXTY,O
-,O
SIX,O
THOUSAND,O
(,O
P,O
'66,000.00',O
),O
',',O
Philippine,B-ORG
Currency,L-ORG
(,O
said,O
payment,O
shall,O
be,O
made,O
in,O
the,O
form,O
of,O
cash,O
or,O
cashier,O
'''s',O
check,O
and,O
is,O
all,O
due,O
on,O
or,O
before,O
6,O
August,O
2011,O
),O
',',O
wherein,O
the,O
two,O
(,O
2,O
),O
months,O
deposit,O
shall,O
be,O
applied,O
and,O
shall,O
answer,O
partially,O
for,O
damages,O
and,O
any,O
other,O
obligations,O
;,O
Dues,U-MISC
or,O
resulting,O
from,O
violation(s,O
),O
of,O
any,O
of,O
the,O
provision,O
of,O
this,O
contract,O
',',O
to,O
secure,O
TENANT,B-ORG
’S,L-ORG
faithful,O
performance,O
of,O
the,O
terms,O
of,O
this,O
lease,O
.,O
The,O
security,O
deposit,O
shall,O
not,O
exceed,O
two,O
times,O
the,O
monthly,O
rent,O
.,O
After,O
all,O
the,O
TENANTS,U-ORG
have,O
vacated,O
',',O
leaving,O
the,O
premises,O
vacant,O
',',O
the,O
LANDLORD,U-ORG
may,O
use,O
the,O
security,O
deposit,O
for,O
the,O
cleaning,O
of,O
the,O
premises,O
',',O
any,O
unusual,O
wear,O
and,O
tear,O
to,O
the,O
premises,O
or,O
common,O
areas,O
',',O
non,O
-,O
payment,O
of,O
utilities,O
and,O
any,O
or,O
other,O
amounts,O
owed,O
pursuant,O
to,O
the,O
lease,O
agreement,O
.,O
TENANT,U-ORG
may,O
not,O
use,O
said,O
deposit,O
for,O
rent,O
owed,O
during,O
the,O
term,O
of,O
the,O
agreement,O
.,O
Within,O
21,O
days,O
of,O
the,O
TENANT,U-ORG
vacating,O
the,O
premises,O
',',O
LANDLORD,U-ORG
shall,O
furnish,O
TENANTS,O
a,O
written,O
statement,O
indicating,O
any,O
amounts,O
deducted,O
from,O
the,O
security,O
deposit,O
and,O
returning,O
the,O
balance,O
to,O
the,O
TENANTS,U-ORG
.,O
If,O
TENANTS,U-ORG
fails,O
to,O
furnish,O
a,O
forwarding,O
address,O
to,O
LANDLORD,O
',',O
then,O
LANDLORD,U-ORG
shall,O
send,O
said,O
statement,O
and,O
any,O
security,O
deposit,O
refund,O
to,O
the,O
leased,O
premises,O
.,O
The,O
next,O
monthly,O
payment,O
for,O
the,O
house,O
rental,O
due,O
to,O
the,O
TENANTS,U-MISC
is,O
on,O
16,O
August,O
2011,O
in,O
the,O
amount,O
of,O
TWENTY,O
-,O
TWO,O
THOUSAND,O
PESOS,O
(,O
'PhP22,000.00',O
),O
.,O
DEFAULT,O
PAYMENT,O
:,O
In,O
case,O
of,O
default,O
by,O
the,O
TENANTS,U-ORG
in,O
the,O
payment,O
of,O
the,O
rent,O
',',O
such,O
as,O
when,O
the,O
checks,O
are,O
dishonored,O
or,O
delay,O
in,O
payment,O
',',O
the,O
LANDLORD,U-ORG
at,O
its,O
option,O
may,O
terminate,O
this,O
contract,O
and,O
eject,O
the,O
TENANTS,U-MISC
.,O
The,O
LANDLORD,U-ORG
has,O
the,O
right,O
to,O
padlock,O
the,O
premises,O
when,O
the,O
TENANTS,U-MISC
is,O
in,O
default,O
of,O
payment,O
for,O
One,O
(,O
1,O
),O
month,O
and,O
may,O
forfeit,O
whatever,O
rental,O
deposit,O
or,O
advances,O
have,O
been,O
given,O
by,O
the,O
LANDLORD,O
.,O
SUB,U-ORG
-,O
LEASE,O
:,O
The,O
TENANTS,U-MISC
shall,O
not,O
directly,O
or,O
indirectly,O
sublet,O
',',O
allow,O
or,O
permit,O
the,O
leased,O
premises,O
to,O
be,O
occupied,O
in,O
whole,O
or,O
in,O
part,O
by,O
any,O
person,O
',',O
form,O
or,O
corporation,O
',',O
neither,O
shall,O
the,O
TENANTS,U-ORG
assign,O
its,O
rights,O
hereunder,O
to,O
any,O
other,O
person,O
or,O
entity,O
and,O
no,O
right,O
of,O
interest,O
thereto,O
or,O
therein,O
shall,O
be,O
conferred,O
on,O
or,O
vested,O
in,O
anyone,O
by,O
the,O
TENANTS,U-MISC
without,O
the,O
LANDLORD,B-ORG
'''S',L-ORG
written,O
approval,O
.,O
OCCUPANTS,O
:,O
The,O
premises,O
shall,O
not,O
be,O
occupied,O
by,O
any,O
person,O
other,O
than,O
those,O
designated,O
above,O
as,O
TENANTS,O
with,O
the,O
exception,O
of,O
the,O
following,O
named,O
persons,O
:,O
If,O
LANDLORD,O
',',O
with,O
written,O
consent,O
',',O
allows,O
for,O
additional,O
persons,O
to,O
occupy,O
the,O
premises,O
',',O
the,O
rent,O
shall,O
be,O
increased,O
by,O
P,O
for,O
each,O
such,O
person,O
.,O
Any,O
person,O
staying,O
14,O
days,O
cumulative,O
or,O
longer,O
',',O
without,O
the,O
LANDLORD,O
'''S',O
written,O
consent,O
',',O
shall,O
be,O
considered,O
as,O
occupying,O
the,O
premises,O
in,O
violation,O
of,O
this,O
agreement,O
.,O
CONDITION,O
OF,O
PREMISES,O
:,O
TENANTS,O
acknowledges,O
that,O
the,O
premises,O
have,O
been,O
inspected,O
.,O
TENANTS,U-ORG
acknowledges,O
that,O
said,O
premises,O
have,O
been,O
cleaned,O
and,O
all,O
items,O
',',O
fixtures,O
',',O
appliances,O
',',O
and,O
appurtenances,O
are,O
in,O
complete,O
working,O
order,O
(,O
the,O
details,O
of,O
the,O
items,O
herewith,O
attached,O
as,O
Annex,O
(,O
A,O
),O
hereof,O
.,O
TENANTS,O
promises,O
to,O
keep,O
the,O
premises,O
in,O
a,O
neat,O
and,O
sanitary,O
condition,O
and,O
to,O
immediately,O
reimburse,O
landlord,O
for,O
any,O
sums,O
necessary,O
to,O
repair,O
any,O
item,O
',',O
fixture,O
or,O
appurtenance,O
that,O
needed,O
service,O
due,O
to,O
TENANT,B-ORG
'''S',L-ORG
',',O
or,O
TENANT,U-PER
'''S',O
invitee,O
',',O
misuse,O
or,O
negligence,O
.,O
TENANTS,U-MISC
shall,O
be,O
responsible,O
for,O
the,O
cleaning,O
or,O
repair,O
to,O
any,O
plumbing,O
fixture,O
where,O
a,O
stoppage,O
has,O
occurred,O
.,O
TENANTS,O
shall,O
also,O
be,O
responsible,O
for,O
repair,O
or,O
replacement,O
of,O
the,O
garbage,O
disposal,O
where,O
the,O
cause,O
has,O
been,O
a,O
result,O
of,O
bones,O
',',O
grease,O
',',O
pits,O
',',O
or,O
any,O
other,O
item,O
which,O
normally,O
causes,O
blockage,O
of,O
the,O
mechanism,O
.,O
ALTERATIONS,O
:,O
TENANTS,U-MISC
shall,O
not,O
make,O
any,O
alterations,O
to,O
the,O
premises,O
',',O
including,O
but,O
not,O
limited,O
to,O
installing,O
aerials,O
',',O
lighting,O
fixtures,O
',',O
dishwashers,O
',',O
washing,O
machines,O
',',O
dryers,O
or,O
other,O
items,O
without,O
first,O
obtaining,O
written,O
permission,O
from,O
LANDLORD,O
.,O
TENANT,U-ORG
shall,O
not,O
change,O
or,O
install,O
locks,O
',',O
paint,O
',',O
or,O
wallpaper,O
said,O
premises,O
without,O
LANDLORD,O
'''S',O
prior,O
written,O
consent,O
',',O
TENANTS,O
shall,O
not,O
place,O
placards,O
',',O
signs,O
',',O
or,O
other,O
exhibits,O
in,O
a,O
window,O
or,O
any,O
other,O
place,O
where,O
they,O
can,O
be,O
viewed,O
by,O
other,O
residents,O
or,O
by,O
the,O
general,O
public,O
.,O
LANDLORD,U-PER
'''S',O
RIGHT,O
OF,O
ENTRY,O
:,O
LANDLORD,O
may,O
enter,O
and,O
inspect,O
the,O
premises,O
during,O
normal,O
business,O
hours,O
and,O
upon,O
reasonable,O
advance,O
notice,O
of,O
at,O
least,O
24,O
hours,O
to,O
TENANTS,O
.,O
LANDLORD,U-ORG
is,O
permitted,O
to,O
make,O
all,O
alterations,O
',',O
repairs,O
and,O
maintenance,O
that,O
in,O
LANDLORD,B-ORG
'''S',L-ORG
judgment,O
is,O
necessary,O
to,O
perform,O
.,O
In,O
addition,O
LANDLORD,U-ORG
has,O
all,O
right,O
to,O
enter,O
the,O
leased,O
premises,O
.,O
If,O
the,O
work,O
performed,O
requires,O
that,O
TENANTS,U-MISC
temporarily,O
vacate,O
the,O
unit,O
',',O
then,O
TENANTS,U-MISC
shall,O
vacate,O
for,O
this,O
temporary,O
period,O
upon,O
being,O
served,O
a,O
7,O
days,O
notice,O
by,O
LANDLORD,O
.,O
TENANTS,O
agree,O
that,O
in,O
such,O
event,O
that,O
TENANTS,U-MISC
will,O
be,O
solely,O
compensated,O
by,O
a,O
corresponding,O
reduction,O
in,O
rent,O
for,O
those,O
many,O
days,O
that,O
TENANTS,U-MISC
was,O
temporarily,O
displaced,O
.,O
If,O
the,O
work,O
to,O
be,O
performed,O
requires,O
the,O
cooperation,O
of,O
TENANTS,U-MISC
to,O
perform,O
certain,O
tasks,O
',',O
then,O
those,O
tasks,O
shall,O
be,O
performed,O
upon,O
serving,O
24,O
hours,O
written,O
notice,O
by,O
LANDLORD,O
.,O
(,O
EXAMPLE,O
-removing,O
food,O
items,O
from,O
cabinets,O
so,O
that,O
the,O
unit,O
may,O
be,O
sprayed,O
for,O
pests,O
),O
.,O
REPAIRS,O
BY,O
LANDLORD,O
:,O
Where,O
a,O
repair,O
is,O
the,O
responsibility,O
of,O
the,O
LANDLORD,O
',',O
TENANTS,U-ORG
must,O
notify,O
LANDLORD,O
with,O
a,O
written,O
notice,O
stating,O
what,O
item,O
needs,O
servicing,O
or,O
repair,O
.,O
TENANTS,O
must,O
give,O
LANDLORD,O
a,O
reasonable,O
opportunity,O
to,O
service,O
or,O
repair,O
said,O
item,O
.,O
TENANTS,O
acknowledges,O
that,O
rent,O
will,O
not,O
be,O
withheld,O
unless,O
a,O
written,O
notice,O
has,O
been,O
served,O
on,O
LANDLORD,O
giving,O
LANDLORD,O
a,O
reasonable,O
time,O
to,O
fix,O
said,O
item,O
.,O
Under,O
no,O
circumstances,O
may,O
TENANT,U-ORG
withhold,O
rent,O
unless,O
said,O
item,O
constitutes,O
a,O
substantial,O
breach,O
of,O
the,O
warrantee,O
of,O
habitability,O
.,O
PUBLIC,O
UTILITIES,O
:,O
The,O
TENANTS,U-ORG
shall,O
pay,O
for,O
its,O
electric,O
consumption,O
',',O
cable,O
TV,O
',',O
water,O
',',O
association,O
dues,O
and,O
other,O
public,O
services,O
and,O
utilities,O
during,O
the,O
duration,O
of,O
the,O
lease,O
/,O
rent,O
.,O
FORCE,O
MAJEURE,O
:,O
If,O
whole,O
or,O
any,O
part,O
of,O
the,O
leased,O
premises,O
shall,O
be,O
destroyed,O
or,O
damaged,O
by,O
flood,O
',',O
lightning,O
',',O
typhoon,O
',',O
earthquake,O
',',O
storm,O
',',O
riot,O
or,O
any,O
other,O
unforeseen,O
disabling,O
cause,O
of,O
acts,O
of,O
God,U-PER
',',O
as,O
to,O
render,O
the,O
leased,O
premises,O
during,O
the,O
term,O
substantially,O
unfit,O
for,O
use,O
and,O
occupation,O
of,O
the,O
TENANTS,U-MISC
',',O
then,O
this,O
lease,O
contract,O
may,O
be,O
terminated,O
without,O
compensation,O
by,O
the,O
LANDLORD,O
or,O
by,O
the,O
TENANTS,U-MISC
by,O
notice,O
in,O
writing,O
to,O
the,O
other,O
.,O
LANDLORD,O
’S,O
RIGHT,O
OF,O
ENTRY,O
:,O
The,O
LANDLORD,O
or,O
its,O
authorized,O
agent,O
shall,O
after,O
giving,O
due,O
notice,O
to,O
the,O
TENANTS,U-ORG
shall,O
have,O
the,O
right,O
to,O
enter,O
the,O
premises,O
in,O
the,O
presence,O
of,O
the,O
TENANTS,U-ORG
or,O
its,O
representative,O
at,O
any,O
reasonable,O
hour,O
to,O
examine,O
the,O
same,O
or,O
make,O
repairs,O
therein,O
or,O
for,O
the,O
operation,O
and,O
maintenance,O
of,O
the,O
building,O
or,O
to,O
exhibit,O
the,O
leased,O
premises,O
to,O
prospective,O
TENANTS,U-MISC
',',O
or,O
for,O
any,O
other,O
lawful,O
purposes,O
which,O
it,O
may,O
deem,O
necessary,O
.,O
EXPIRATION,O
OF,O
LEASE,O
:,O
At,O
the,O
expiration,O
of,O
the,O
term,O
of,O
this,O
lease,O
/,O
rental,O
agreement,O
or,O
cancellation,O
thereof,O
',',O
as,O
herein,O
provided,O
',',O
the,O
TENANTS,U-ORG
will,O
promptly,O
deliver,O
to,O
the,O
LANDLORD,O
the,O
leased,O
premises,O
with,O
all,O
corresponding,O
keys,O
and,O
in,O
as,O
good,O
and,O
tenable,O
condition,O
as,O
the,O
same,O
is,O
now,O
',',O
ordinary,O
wear,O
and,O
tear,O
expected,O
devoid,O
of,O
all,O
occupants,O
',',O
movable,O
furniture,O
',',O
articles,O
and,O
effects,O
of,O
any,O
kind,O
.,O
Non,O
-,O
compliance,O
with,O
the,O
terms,O
of,O
this,O
clause,O
by,O
the,O
TENANTS,U-ORG
will,O
give,O
the,O
LANDLORD,U-ORG
the,O
right,O
',',O
at,O
the,O
latter,O
'''s',O
option,O
',',O
to,O
refuse,O
to,O
accept,O
the,O
delivery,O
of,O
the,O
premises,O
and,O
compel,O
the,O
TENANTS,U-ORG
to,O
pay,O
rent,O
therefrom,O
at,O
the,O
same,O
rate,O
plus,O
Twenty,O
Five,O
(,O
25,O
),O
%,O
thereof,O
as,O
penalty,O
until,O
the,O
TENANTS,U-MISC
shall,O
have,O
complied,O
with,O
the,O
terms,O
hereof,O
.,O
The,O
same,O
penalty,O
shall,O
be,O
imposed,O
in,O
case,O
the,O
TENANTS,U-MISC
fail,O
to,O
leave,O
the,O
premises,O
after,O
the,O
expiration,O
of,O
this,O
House,U-ORG
(,O
Fully,O
Furnished,O
),O
Lease,O
/,O
Rental,O
Agreement,O
or,O
termination,O
for,O
any,O
reason,O
whatsoever,O
.,O
ENTIRE,O
AGREEMENT,O
:,O
The,O
foregoing,O
agreement,O
',',O
including,O
any,O
attachments,O
incorporated,O
by,O
reference,O
',',O
constitute,O
the,O
entire,O
agreement,O
between,O
the,O
parties,O
and,O
supersedes,O
any,O
oral,O
or,O
written,O
representations,O
or,O
agreements,O
that,O
may,O
have,O
been,O
made,O
by,O
either,O
party,O
.,O
Further,O
',',O
TENANTS,U-MISC
represents,O
that,O
TENANTS,U-ORG
has,O
relied,O
solely,O
on,O
TENANTS,U-MISC
’,O
judgment,O
in,O
entering,O
into,O
this,O
agreement,O
.,O
TENANTS,U-ORG
acknowledges,O
having,O
been,O
advised,O
to,O
consult,O
with,O
independent,O
legal,O
counsel,O
before,O
entering,O
into,O
this,O
Agreement,U-MISC
and,O
has,O
decided,O
to,O
waive,O
such,O
representation,O
and,O
advice,O
.,O
TENANTS,U-PER
acknowledges,O
that,O
TENANTS,U-MISC
has,O
read,O
and,O
understood,O
this,O
agreement,O
and,O
has,O
been,O
furnished,O
a,O
duplicate,O
original,O
.,O
This,O
HOUSE,O
(,O
FULLY,O
FURNISHED,O
),O
LEASE,O
/,O
RENTAL,O
AGREEMENT,O
shall,O
be,O
valid,O
and,O
binding,O
between,O
the,O
parties,O
',',O
their,O
successors,O
-,O
in,O
-,O
interest,O
and,O
assigns,O
.,O
IN,O
WITNESS,O
WHEREOF,O
',',O
parties,O
herein,O
affixed,O
their,O
signatures,O
on,O
19,O
July,O
2011,O
at,O
Olongapo,B-LOC
City,L-LOC
',',O
Philippines,U-LOC
.,O
(,O
MARITES,O
M.,O
ALICANTE,O
LANDLORD,O
EDWARD,B-PER
RAY,I-PER
BAKER,L-PER
',',O
JR,U-LOC
.,O
TENANT,U-MISC
Signed,O
in,O
the,O
presence,O
of,O
:,O
ACKNOWLEDGEMENT,B-LOC
Republic,L-LOC
of,O
the,B-LOC
Philippines,L-LOC
),O
Olongapo,B-LOC
City,L-LOC
),O
S.S,U-ORG
BEFORE,O
ME,O
',',O
personally,O
appeared,O
:,O
Name,O
Personal,O
ID,O
Number,O
Date,O
/,O
Place,O
Issued,O
MARITES,O
M.,O
ALICANTE,O
JASMIN,O
B.,O
BAKER,O
EDWARD,O
RAY,O
BAKER,U-PER
Known,O
to,O
me,O
and,O
to,O
me,O
known,O
to,O
be,O
the,O
same,O
persons,O
who,O
executed,O
the,O
foregoing,O
instrument,O
and,O
acknowledged,O
to,O
me,O
that,O
the,O
same,O
is,O
their,O
free,O
and,O
voluntary,O
act,O
and,O
deed,O
.,O
This,O
instrument,O
consisting,O
of,O
four,O
(,O
4,O
),O
page,O
/,O
s,O
',',O
including,O
the,O
page,O
on,O
which,O
this,O
acknowledgement,O
is,O
written,O
',',O
has,O
been,O
signed,O
on,O
each,O
and,O
every,O
page,O
thereof,O
by,O
the,O
concerned,O
parties,O
and,O
their,O
witnesses,O
',',O
and,O
sealed,O
with,O
my,O
notarial,O
seal,O
.,O
WITNESS,O
MY,O
HAND,O
AND,O
SEAL,O
',',O
on,O
the,O
date,O
and,O
place,O
first,O
above,O
written,O
.,O
Notary,B-ORG
Public,I-ORG
Doc,L-ORG
.,O
No,O
.,O
;,O
Page,O
No,O
.,O
Book,O
No,O
.,O
Series,O
of,O
2011,O
.,O
