words,tags
or,O
otherwise,O
not,O
shown,O
shall,O
be,O
Resident,B-ORG
'''s',L-ORG
responsibility,O
and,O
expense,O
.,O
MAINTENANCE,O
',',O
REPAIRS,O
:,O
Resident,O
acknowledges,O
that,O
the,O
premises,O
are,O
in,O
good,O
order,O
and,O
repair,O
',',O
unless,O
otherwise,O
indicated,O
herein,O
.,O
Resident,O
shall,O
',',O
at,O
his,O
own,O
expense,O
',',O
and,O
at,O
all,O
times,O
',',O
maintain,O
the,O
premises,O
in,O
a,O
clean,O
and,O
sanitary,O
manner,O
',',O
including,O
all,O
equipment,O
and,O
appliances,O
therein,O
and,O
shall,O
surrender,O
the,O
same,O
',',O
at,O
the,O
termination,O
hereof,O
',',O
in,O
as,O
good,O
condition,O
as,O
received,O
',',O
normal,O
wear,O
and,O
tear,O
excepted,O
.,O
Resident,O
expressly,O
stipulates,O
and,O
agrees,O
that,O
Management,O
is,O
granting,O
a,O
rental,O
discount,O
in,O
exchange,O
for,O
Resident,B-ORG
'''s',L-ORG
agreeing,O
to,O
perform,O
and,O
bear,O
the,O
expense,O
of,O
.,O
or,O
have,O
performed,O
',',O
minor,O
maintenance,O
and,O
repairs,O
on,O
the,O
dwelling,O
',',O
therefore,O
Management,U-ORG
shall,O
NOT,O
be,O
responsible,O
for,O
maintenance,O
and,O
repairs,O
of,O
the,O
premises,O
during,O
the,O
term,O
of,O
this,O
Agreement,U-MISC
or,O
any,O
extensions,O
',',O
unless,O
otherwise,O
provided,O
for,O
herein,O
.,O
If,O
Resident,O
repair,O
responsibilities,O
conflict,O
with,O
any,O
state,O
laws,O
to,O
the,O
contrary,O
',',O
Resident,O
expressly,O
agrees,O
to,O
fully,O
waive,O
and,O
relinquish,O
any,O
protections,O
so,O
provided,O
.,O
Resident,O
shall,O
be,O
responsible,O
for,O
damages,O
caused,O
by,O
his,O
negligence,O
and,O
that,O
of,O
his,O
family,O
or,O
invitees,O
and,O
guests,O
.,O
Resident,O
shall,O
mow,O
',',O
irrigate,O
and,O
maintain,O
any,O
surrounding,O
grounds,O
',',O
including,O
lawns,O
',',O
shrubbery,O
and,O
gutters,O
',',O
and,O
keep,O
the,O
same,O
clear,O
of,O
rubbish,O
',',O
trash,O
',',O
weeds,O
or,O
leaves,O
if,O
such,O
grounds,O
are,O
part,O
of,O
the,O
Property,O
and,O
are,O
available,O
for,O
the,O
use,O
of,O
Resident,O
.,O
Should,O
Resident,O
fail,O
to,O
do,O
so,O
',',O
Management,O
',',O
after,O
attempting,O
to,O
notify,O
Resident,O
',',O
may,O
',',O
but,O
is,O
not,O
required,O
to,O
',',O
maintain,O
lawns,O
and/or,O
shrubbery,O
by,O
using,O
a,O
professional,O
yard,O
maintenance,O
company,O
.,O
Resident,O
agrees,O
to,O
pay,O
the,O
cost,O
of,O
any,O
such,O
yard,O
maintenance,O
as,O
additional,O
rent,O
.,O
APPLIANCES,O
:,O
All,O
appliances,O
of,O
any,O
kind,O
including,O
window,O
air,O
conditioners,O
are,O
specifically,O
excluded,O
from,O
this,O
Agreement,U-MISC
.,O
Such,O
appliances,O
remain,O
as,O
a,O
convenience,O
to,O
Resident,B-ORG
and,I-ORG
Management,L-ORG
assumes,O
no,O
responsibility,O
for,O
their,O
operation,O
.,O
No,O
part,O
of,O
the,O
monthly,O
rent,O
is,O
attributable,O
to,O
them,O
.,O
Any,O
appliance,O
on,O
premises,O
at,O
the,O
signing,O
of,O
this,O
Agreement,U-MISC
shall,O
be,O
returned,O
by,O
Resident,O
upon,O
move,O
-,O
out,O
in,O
the,O
same,O
condition,O
as,O
at,O
the,O
signing,O
of,O
this,O
Agreement,U-MISC
.,O
ALTERATIONS,O
:,O
Resident,O
shall,O
not,O
make,O
',',O
or,O
allow,O
to,O
be,O
made,O
',',O
any,O
alterations,O
',',O
installations,O
',',O
repairs,O
or,O
redecoration,O
of,O
any,O
kind,O
to,O
the,O
Property,O
without,O
prior,O
written,O
permission,O
of,O
Management,O
',',O
provided,O
',',O
however,O
',',O
that,O
notwithstanding,O
such,O
consent,O
',',O
Resident,U-ORG
agrees,O
that,O
all,O
alterations,O
including,O
',',O
without,O
limitation,O
',',O
any,O
items,O
affixed,O
to,O
the,O
Property,U-ORG
',',O
shall,O
become,O
the,O
properly,O
of,O
Management,O
upon,O
the,O
termination,O
of,O
this,O
Agreement,U-MISC
.,O
This,O
includes,O
',',O
but,O
is,O
not,O
limited,O
to,O
',',O
ceiling,O
fans,O
',',O
mini,O
blinds,O
',',O
carpeting,O
',',O
fencing,O
',',O
lighting,O
fixtures,O
',',O
shrubs,O
',',O
flowers,O
',',O
etc,O
.,O
Removal,O
of,O
these,O
items,O
shall,O
be,O
considered,O
theft,O
subject,O
to,O
civil,O
and,O
criminal,O
prosecution,O
.,O
USE,O
:,O
The,O
Property,O
shall,O
be,O
used,O
for,O
Residential,O
purposes,O
only,O
and,O
shall,O
be,O
occupied,O
by,O
the,O
undersigned,O
2,O
adults,O
',',O
children,O
as,O
named,O
in,O
the,O
original,O
application,O
to,O
rent,O
',',O
only,O
.,O
Occupancy,O
by,O
guests,O
staying,O
over,O
14,O
days,O
will,O
be,O
considered,O
in,O
violation,O
of,O
this,O
agreement,O
and,O
additional,O
monthly,O
rent,O
of,O
$,O
100.00,O
per,O
person,O
shall,O
be,O
due,O
',',O
chargeable,O
from,O
the,O
beginning,O
date,O
of,O
this,O
Agreement,U-MISC
',',O
unless,O
prior,O
written,O
consent,O
is,O
given,O
by,O
Management,O
.,O
The,O
Properly,O
shall,O
be,O
used,O
so,O
as,O
to,O
comply,O
with,O
all,O
state,O
',',O
county,O
',',O
and,O
municipal,O
laws,O
and,O
ordinances,O
and,O
shall,O
be,O
kept,O
in,O
a,O
clean,O
and,O
orderly,O
condition,O
.,O
Resident,O
shall,O
not,O
use,O
the,O
Property,O
or,O
permit,O
it,O
to,O
be,O
used,O
for,O
any,O
disorderly,O
or,O
unlawful,O
purpose,O
or,O
in,O
any,O
manner,O
so,O
as,O
to,O
interfere,O
with,O
neighbors,O
.,O
Resident,O
shall,O
be,O
responsible,O
and,O
fully,O
liable,O
for,O
the,O
conduct,O
of,O
his,O
/,O
her,O
guests,O
.,O
Acts,O
of,O
guests,O
in,O
violation,O
of,O
this,O
Agreement,U-MISC
or,O
Management,O
'''s',O
rales,O
and,O
regulations,O
may,O
be,O
deemed,O
by,O
Management,O
to,O
be,O
a,O
breach,O
by,O
Resident,O
.,O
Resident,O
’s,O
Initials,O
Utilities,O
:,O
Resident,O
is,O
responsible,O
for,O
payment,O
of,O
all,O
utilities,O
',',O
to,O
include,O
water,O
',',O
sewage,O
',',O
garbage,O
collection,O
',',O
cable,O
TV,O
',',O
electricity,O
',',O
gas,O
',',O
local,O
telephone,O
service,O
;,O
even,O
if,O
the,O
bills,O
remain,O
in,O
Management,U-ORG
'''s',O
name,O
.,O
Failing,O
to,O
pay,O
the,O
utility,O
bills,O
will,O
be,O
interpreted,O
as,O
a,O
default,O
and,O
a,O
violation,O
of,O
this,O
Agreement,U-MISC
.,O
Any,O
installation,O
costs,O
are,O
the,O
responsibility,O
of,O
Resident,O
.,O
Any,O
wall,O
jacks,O
',',O
telephone,O
or,O
cable,O
installation,O
shall,O
remain,O
with,O
the,O
Property,O
.,O
Telephones,O
:,O
Resident,O
shall,O
obtain,O
a,O
home,O
telephone,O
and,O
must,O
supply,O
Management,O
with,O
home,O
and,O
work,O
telephone,O
numbers,O
immediately,O
and,O
agrees,O
to,O
immediately,O
notify,O
Management,O
of,O
any,O
change,O
of,O
numbers,O
during,O
the,O
term,O
of,O
this,O
Agreement,U-MISC
.,O
Storage,O
:,O
No,O
goods,O
or,O
materials,O
of,O
any,O
kind,O
or,O
description,O
which,O
are,O
combustible,O
or,O
would,O
increase,O
fire,O
risk,O
',',O
shall,O
be,O
stored,O
on,O
the,O
Properly,O
.,O
Any,O
storage,O
shall,O
be,O
at,O
Resident,O
'''s',O
risk,O
and,O
expense,O
',',O
Management,O
shall,O
not,O
be,O
responsible,O
for,O
any,O
loss,O
or,O
damage,O
.,O
Walls,O
:,O
No,O
nails,O
',',O
screws,O
or,O
adhesive,O
hangers,O
except,O
standard,O
picture,O
hooks,O
',',O
shade,O
brackets,O
and,O
curtain,O
rod,O
brackets,O
may,O
be,O
placed,O
in,O
walls,O
',',O
woodwork,O
',',O
or,O
any,O
part,O
of,O
the,O
Property,O
.,O
GOOD,O
HOUSEKEEPING,O
IS,O
EXPECTED,O
OF,O
EVERYONE,O
:,O
Resident,O
agrees,O
to,O
keep,O
the,O
Property,O
in,O
a,O
clean,O
and,O
sanitary,O
condition,O
',',O
and,O
to,O
remove,O
any,O
trash,O
or,O
mbbish,O
as,O
it,O
accumulates,O
.,O
Pest,O
control,O
:,O
Resident,O
agrees,O
to,O
provide,O
pest,O
control,O
as,O
needed,O
.,O
Any,O
infestation,O
shall,O
constitute,O
a,O
default,O
of,O
this,O
Agreement,U-MISC
.,O
Furnace,O
maintenance,O
:,O
Resident,O
shall,O
change,O
furnace,O
filter(s,O
),O
monthly,O
during,O
the,O
heating,O
/,O
cooling,O
season,O
.,O
Smoke,O
alarm,O
:,O
Resident,O
shall,O
keep,O
smoke,O
alarm,O
(,O
si,O
and,O
fire,O
extinguisher,O
tif,O
provided,O
),O
in,O
working,O
order,O
including,O
replacing,O
the,O
battery,O
as,O
needed,O
.,O
Resident,O
accepts,O
any,O
liability,O
associated,O
with,O
the,O
use,O
and,O
upkeep,O
of,O
all,O
such,O
devices,O
and,O
understands,O
how,O
to,O
and,O
agrees,O
to,O
test,O
same,O
.,O
Kerosene,O
Heaters,O
and,O
Appliances,O
:,O
Resident,O
agrees,O
not,O
to,O
use,O
any,O
form,O
of,O
Kerosene,O
space,O
heater,O
in,O
the,O
dwelling,O
.,O
Water,O
beds,O
:,O
Resident,O
shall,O
not,O
have,O
or,O
keep,O
any,O
water,O
bed,O
in,O
the,O
dwelling,O
without,O
prior,O
written,O
permission,O
of,O
Management,O
.,O
A,O
condition,O
of,O
approval,O
is,O
a,O
waterbed,O
insurance,O
policy,O
paid,O
by,O
Resident,B-ORG
with,I-ORG
Management,L-ORG
listed,O
as,O
loss,O
payee,O
.,O
Vehicles,O
:,O
Vehicles,O
shall,O
NOT,O
be,O
parked,O
on,O
lawn,O
at,O
any,O
time,O
.,O
Non,O
-,O
operative,O
vehicles,O
are,O
not,O
permitted,O
on,O
Property,O
.,O
Any,O
such,O
non,O
-,O
operative,O
vehicle,O
may,O
be,O
removed,O
by,O
Management,O
at,O
the,O
expense,O
of,O
Resident,O
',',O
for,O
storage,O
for,O
public,O
or,O
private,O
sale,O
',',O
at,O
Management,O
'''s',O
option,O
',',O
and,O
Resident,O
shall,O
have,O
no,O
right,O
of,O
recourse,O
against,O
Management,O
thereafter,O
.,O
Yard,O
care,O
:,O
Resident,O
will,O
be,O
responsible,O
for,O
maintaining,O
the,O
lawn,O
',',O
bushes,O
',',O
and,O
trees,O
in,O
a,O
neat,O
and,O
attractive,O
manner,O
.,O
If,O
not,O
cared,O
for,O
',',O
Management,O
has,O
the,O
right,O
to,O
have,O
this,O
done,O
professionally,O
and,O
Resident,O
herewith,O
agrees,O
to,O
pay,O
the,O
cost,O
for,O
same,O
.,O
Gutters,O
:,O
Resident,O
shall,O
have,O
gutters,O
cleaned,O
each,O
fall,O
or,O
as,O
needed,O
.,O
Basements,O
:,O
Management,O
in,O
no,O
way,O
warrants,O
any,O
basement,O
against,O
any,O
leakage,O
of,O
any,O
kind,O
at,O
any,O
time,O
.,O
Septic,O
:,O
If,O
residence,O
has,O
septic,O
tank,O
',',O
resident,O
shall,O
not,O
abuse,O
system,O
;,O
do,O
not,O
deposit,O
tobacco,O
',',O
coffee,O
grounds,O
or,O
unnecessary,O
food,O
or,O
other,O
wastes,O
or,O
materials,O
',',O
including,O
diapers,O
and,O
sanitary,O
napkins,O
',',O
down,O
sinks,O
or,O
commodes,O
.,O
Resident,O
shall,O
regularly,O
add,O
septic,O
tank,O
treatment,O
',',O
available,O
at,O
home,O
supply,O
stores,O
',',O
to,O
the,O
system,O
to,O
keep,O
it,O
operating,O
properly,O
and,O
efficiently,O
.,O
Resident,O
is,O
prohibited,O
from,O
adding,O
a,O
garbage,O
disposal,O
to,O
any,O
house,O
',',O
which,O
has,O
a,O
septic,O
system,O
.,O
Resident,O
’s,O
Initials,O
PROPERTY,O
LOSS,O
&,O
LIABILITY,O
:,O
Management,O
shall,O
not,O
be,O
liable,O
for,O
damage,O
',',O
theft,O
',',O
vandalism,O
',',O
or,O
other,O
loss,O
of,O
any,O
kind,O
to,O
Resident,B-ORG
'''s',L-ORG
personal,O
property,O
or,O
the,O
personal,O
property,O
of,O
Resident,B-ORG
'''s',L-ORG
family,O
members,O
or,O
guests,O
.,O
Management,O
shall,O
not,O
be,O
responsible,O
or,O
liable,O
for,O
any,O
injury,O
',',O
loss,O
or,O
damage,O
to,O
any,O
person,O
or,O
property,O
of,O
Resident,O
or,O
any,O
other,O
person,O
.,O
RENTERS,O
INSURANCE,O
:,O
Resident,O
agrees,O
to,O
purchase,O
comprehensive,O
insurance,O
',',O
known,O
as,O
a,O
Renter,B-MISC
'''s',I-MISC
Insurance,I-MISC
Policy,L-MISC
',',O
against,O
all,O
perils,O
',',O
including,O
but,O
not,O
limited,O
to,O
insurance,O
on,O
personal,O
property,O
or,O
property,O
of,O
other,O
persons,O
from,O
protection,O
of,O
loss,O
due,O
to,O
or,O
caused,O
by,O
theft,O
',',O
vandalism,O
',',O
bursting,O
or,O
breaking,O
pipes,O
',',O
by,O
or,O
from,O
fire,O
',',O
windstorm,O
',',O
hail,O
',',O
flooding,O
',',O
leakage,O
',',O
steam,O
',',O
snow,O
or,O
ice,O
',',O
by,O
or,O
from,O
running,O
water,O
',',O
backing,O
up,O
of,O
drainage,O
pipes,O
',',O
seepage,O
',',O
or,O
the,O
overflow,O
of,O
water,O
or,O
sewage,O
on,O
the,O
Property,O
.,O
Said,O
policy,O
shall,O
include,O
liability,O
coverage,O
of,O
$,O
'300,000.00',O
minimum,O
.,O
LEAD,O
',',O
ASBESTOS,O
',',O
MOLD,O
AND,O
/,O
OR,O
RADON,O
:,O
If,O
Property,O
was,O
constructed,O
prior,O
to,O
1980,O
it,O
may,O
contain,O
lead,O
and/or,O
asbestos,O
containing,O
materials,O
.,O
This,O
shall,O
serve,O
as,O
constructive,O
notice,O
that,O
this,O
Property,O
was,O
constmcted,O
in,O
approximately,O
.,O
Resident,O
may,O
have,O
Property,O
tested,O
for,O
lead,O
',',O
asbestos,O
',',O
mold,O
and/or,O
radon,O
levels,O
prior,O
to,O
occupancy,O
.,O
Should,O
Resident,O
determine,O
that,O
the,O
levels,O
of,O
lead,O
',',O
asbestos,O
',',O
mold,O
and/or,O
radon,O
are,O
unacceptable,O
to,O
Resident,O
',',O
Resident,O
may,O
void,O
this,O
Agreement,U-MISC
prior,O
to,O
taking,O
possession,O
of,O
Property,O
',',O
but,O
not,O
later,O
than,O
three,O
(,O
3,O
),O
days,O
after,O
entering,O
into,O
this,O
Agreement,U-MISC
with,O
Management,O
.,O
Resident,O
herewith,O
acknowledges,O
receipt,O
of,O
the,O
Federal,B-ORG
Pamphlet,L-ORG
Protect,O
Your,O
Family,O
From,O
Lead,B-ORG
in,I-ORG
Your,I-ORG
Home,L-ORG
and,O
the,O
Lessor,O
'''s',O
disclosure,O
form,O
attached,O
hereto,O
and,O
made,O
a,O
part,O
hereof,O
by,O
reference,O
.,O
NO,O
ASSIGNMENT,O
OR,O
SUBLETTING,O
:,O
Continued,O
occupancy,O
of,O
the,O
premises,O
is,O
a,O
requirement,O
.,O
Resident,O
may,O
not,O
sub,O
-,O
let,O
Property,O
or,O
assign,O
this,O
Agreement,U-MISC
without,O
the,O
prior,O
written,O
consent,O
of,O
Management,O
.,O
Any,O
subletting,O
',',O
if,O
granted,O
',',O
shall,O
not,O
release,O
Resident,O
from,O
their,O
obligations,O
outlined,O
herein,O
.,O
FIRE,O
:,O
If,O
the,O
Property,O
is,O
made,O
uninhabitable,O
by,O
fire,O
or,O
other,O
casualty,O
',',O
not,O
the,O
fault,O
of,O
Resident,O
',',O
this,O
Agreement,U-MISC
shall,O
be,O
voidable,O
by,O
either,O
party,O
.,O
HOLDING,O
OVER,O
:,O
Should,O
the,O
Resident,O
hold,O
over,O
on,O
the,O
Properly,O
after,O
expiration,O
of,O
the,O
term,O
of,O
this,O
Agreement,U-MISC
and,O
with,O
the,O
consent,O
of,O
Management,O
',',O
the,O
possession,O
shall,O
not,O
be,O
construed,O
as,O
a,O
renewal,O
for,O
the,O
same,O
term,O
',',O
but,O
shall,O
be,O
construed,O
as,O
a,O
month,O
to,O
month,O
tenancy,O
in,O
accordance,O
with,O
the,O
terms,O
hereof,O
',',O
as,O
applicable,O
',',O
and,O
Rental,O
Rate,O
shall,O
be,O
charged,O
at,O
a,O
rate,O
50,O
%,O
higher,O
than,O
the,O
Rental,O
Rate,O
as,O
contained,O
in,O
Paragraph,B-MISC
3,L-MISC
hereinabove,O
.,O
There,O
shall,O
be,O
no,O
renewal,O
of,O
this,O
Agreement,U-MISC
by,O
operation,O
of,O
law,O
.,O
RIGHT,O
OF,O
ACCESS,O
:,O
Management,O
may,O
enter,O
the,O
Properly,O
without,O
notice,O
to,O
Resident,O
for,O
inspection,O
and,O
maintenance,O
during,O
reasonable,O
hours,O
.,O
Management,O
shall,O
attempt,O
to,O
notify,O
Resident,O
of,O
the,O
need,O
for,O
access,O
',',O
but,O
has,O
no,O
obligation,O
to,O
do,O
so,O
.,O
If,O
locks,O
have,O
been,O
changed,O
without,O
providing,O
Management,O
with,O
a,O
key,O
',',O
Management,O
may,O
forcibly,O
enter,O
without,O
being,O
liable,O
for,O
damage,O
or,O
unlawful,O
entry,O
.,O
In,O
case,O
of,O
emergency,O
',',O
Management,O
may,O
enter,O
at,O
any,O
time,O
.,O
During,O
the,O
last,O
sixty,O
(,O
60,O
),O
days,O
of,O
occupancy,O
',',O
or,O
upon,O
notification,O
of,O
intent,O
to,O
vacate,O
',',O
Management,U-ORG
may,O
place,O
a,O
sign,O
on,O
the,O
Property,O
and/or,O
may,O
install,O
a,O
lock,O
-,O
box,O
and,O
show,O
the,O
Property,O
during,O
reasonable,O
hours,O
.,O
Management,O
will,O
attempt,O
to,O
notify,O
Resident,O
',',O
but,O
has,O
no,O
obligation,O
to,O
do,O
so,O
.,O
DEFAULT,O
BY,O
RESIDENT,O
:,O
Should,O
Resident,O
fail,O
to,O
pay,O
any,O
rent,O
or,O
other,O
charges,O
as,O
and,O
when,O
due,O
hereunder,O
',',O
or,O
if,O
Resident,O
abandons,O
the,O
property,O
or,O
fails,O
to,O
perform,O
any,O
of,O
its,O
obligations,O
hereunder,O
',',O
Management,B-ORG
',',L-ORG
at,O
its,O
option,O
',',O
may,O
terminate,O
all,O
rights,O
of,O
Resident,U-MISC
hereunder,O
',',O
unless,O
Resident,O
',',O
within,O
24,O
hours,O
after,O
notice,O
thereof,O
',',O
shall,O
cure,O
such,O
default,O
.,O
If,O
Resident,U-MISC
abandons,O
or,O
vacates,O
the,O
Property,U-ORG
',',O
while,O
in,O
default,O
of,O
the,O
payment,O
of,O
rent,O
',',O
Management,U-ORG
may,O
consider,O
any,O
property,O
left,O
on,O
the,O
Property,U-ORG
to,O
be,O
abandoned,O
and,O
may,O
dispose,O
of,O
same,O
in,O
any,O
manner,O
allowed,O
by,O
law,O
',',O
without,O
responsibility,O
or,O
liability,O
therefore,O
.,O
All,O
personal,O
property,O
at,O
the,O
Property,O
is,O
hereby,O
subject,O
to,O
a,O
lien,O
in,O
favor,O
of,O
Management,O
for,O
payment,O
of,O
all,O
sums,O
due,O
hereunder,O
',',O
to,O
the,O
maximum,O
extent,O
under,O
law,O
.,O
Upon,O
the,O
adjudication,O
of,O
Resident,B-MISC
in,I-MISC
Bankruptcy,L-MISC
',',O
or,O
if,O
any,O
facts,O
contained,O
in,O
Resident,B-ORG
'''s',L-ORG
application,O
are,O
untrue,O
or,O
misleading,O
',',O
then,O
',',O
upon,O
the,O
happening,O
of,O
any,O
of,O
said,O
events,O
',',O
Resident,O
shall,O
be,O
in,O
default,O
hereunder,O
and,O
Management,U-ORG
may,O
',',O
at,O
its,O
option,O
',',O
immediately,O
terminate,O
this,O
Agreement,U-MISC
by,O
written,O
notice,O
to,O
Resident,O
.,O
In,O
the,O
event,O
of,O
a,O
default,O
by,O
Resident,B-ORG
',',I-ORG
Management,L-ORG
may,O
elect,O
to,O
(,O
i,O
),O
continue,O
this,O
Agreement,U-MISC
and,O
enforce,O
all,O
of,O
Management,O
'''s',O
rights,O
and,O
remedies,O
hereunder,O
',',O
including,O
the,O
right,O
to,O
recover,O
the,O
rent,O
as,O
it,O
comes,O
due,O
',',O
or,O
(,O
ii,O
),O
at,O
any,O
time,O
',',O
terminate,O
all,O
of,O
Resident,B-ORG
'''s',L-ORG
rights,O
hereunder,O
and,O
recover,O
from,O
Resident,O
all,O
damages,O
Management,O
may,O
incur,O
by,O
reason,O
of,O
the,O
breach,O
of,O
this,O
Agreement,U-MISC
',',O
including,O
the,O
cost,O
of,O
recovering,O
the,O
Property,U-ORG
',',O
and,O
including,O
the,O
worth,O
at,O
the,O
time,O
of,O
termination,O
',',O
or,O
at,O
the,O
time,O
of,O
an,O
award,O
should,O
a,O
suit,O
be,O
instituted,O
to,O
enforce,O
this,O
provision,O
',',O
of,O
the,O
amount,O
by,O
which,O
the,O
unpaid,O
rent,O
for,O
the,O
balance,O
of,O
the,O
term,O
exceeds,O
the,O
amount,O
of,O
such,O
rental,O
loss,O
which,O
Resident,U-ORG
proves,O
could,O
be,O
reasonably,O
avoided,O
.,O
ABANDONMENT,U-MISC
:,O
Anytime,O
the,O
Property,O
is,O
left,O
unoccupied,O
for,O
more,O
than,O
seven,O
(,O
7,O
),O
days,O
while,O
rent,O
remains,O
unpaid,O
without,O
notice,O
to,O
Management,B-ORG
',',I-ORG
Management,L-ORG
may,O
consider,O
the,O
Property,U-ORG
abandoned,O
.,O
Management,O
may,O
',',O
at,O
its,O
option,O
',',O
declare,O
this,O
Agreement,U-MISC
forfeited,O
and,O
re,O
-,O
rent,O
said,O
premises,O
without,O
any,O
liability,O
whatsoever,O
.,O
Resident,O
shall,O
be,O
obligated,O
to,O
pay,O
based,O
on,O
the,O
balance,O
of,O
the,O
rental,O
agreement,O
or,O
the,O
early,O
termination,O
requirement,O
',',O
whichever,O
is,O
greater,O
.,O
If,O
Resident,O
removes,O
or,O
attempts,O
to,O
remove,O
any,O
personal,O
property,O
from,O
the,O
premises,O
other,O
than,O
in,O
the,O
usual,O
course,O
of,O
continuing,O
occupancy,O
',',O
without,O
having,O
first,O
paid,O
Management,O
all,O
monies,O
due,O
',',O
Management,O
shall,O
have,O
the,O
right,O
',',O
without,O
notice,O
',',O
to,O
obtain,O
an,O
injunction,O
to,O
stop,O
removal,O
as,O
Management,U-ORG
has,O
an,O
attachment,O
interest,O
in,O
the,O
personal,O
belongings,O
of,O
the,O
non,O
-,O
paying,O
Resident,U-ORG
.,O
Management,O
shall,O
also,O
have,O
the,O
right,O
to,O
remove,O
',',O
store,O
or,O
dispose,O
of,O
any,O
of,O
Resident,B-ORG
'''s',L-ORG
personal,O
property,O
remaining,O
on,O
the,O
premises,O
after,O
the,O
termination,O
of,O
this,O
agreement,O
.,O
Any,O
such,O
personal,O
property,O
shall,O
be,O
considered,O
Management,B-ORG
'''s',L-ORG
property,O
',',O
and,O
title,O
thereto,O
shall,O
vest,O
in,O
Management,O
.,O
Resident,O
’s,O
Initials,O
CROSS,O
DEFAULT,O
:,O
If,O
Resident,O
has,O
entered,O
into,O
any,O
other,O
agreements,O
concerning,O
Property,B-ORG
and,I-ORG
Resident,L-ORG
defaults,O
on,O
any,O
provisions,O
of,O
those,O
agreements,O
',',O
then,O
this,O
Agreement,U-MISC
shall,O
also,O
be,O
considered,O
in,O
default,O
and,O
',',O
at,O
the,O
option,O
of,O
Management,U-ORG
',',O
this,O
Agreement,U-MISC
may,O
be,O
voided,O
.,O
REMEDIES,O
CUMULATIVE,O
:,O
All,O
remedies,O
under,O
this,O
Agreement,U-MISC
or,O
by,O
law,O
or,O
equity,O
shall,O
be,O
cumulative,O
.,O
In,O
the,O
event,O
that,O
either,O
Management,B-ORG
or,I-ORG
Resident,L-ORG
brings,O
legal,O
action,O
to,O
enforce,O
the,O
terms,O
hereof,O
or,O
relating,O
to,O
the,O
rental,O
Property,U-ORG
',',O
the,O
prevailing,O
party,O
shall,O
be,O
entitled,O
to,O
all,O
costs,O
incurred,O
in,O
connection,O
with,O
such,O
action,O
including,O
reasonable,O
attorney,O
'''s',O
fees,O
.,O
In,O
the,O
event,O
a,O
collection,O
agency,O
becomes,O
necessary,O
to,O
collect,O
any,O
accounts,O
due,O
on,O
this,O
Agreement,U-MISC
',',O
Resident,U-ORG
agrees,O
to,O
pay,O
said,O
commission,O
.,O
If,O
any,O
term,O
or,O
provision,O
of,O
this,O
Agreement,U-MISC
or,O
application,O
thereof,O
to,O
any,O
person,O
shall,O
be,O
held,O
invalid,O
or,O
