words,tags
of,O
the,O
residential,O
Flat,U-MISC
bearing,O
address,O
',',O
FLAT,O
NO,O
:,O
FI,O
',',O
GOLDEN,O
PEARL,O
',',O
NO.3,O
',',O
V.O.C.STREET,O
',',O
PADMAVATHI,B-ORG
NAGAR,I-ORG
EXTN,L-ORG
.,O
',',O
VELACHERY,U-PER
',',O
CHENNAI,U-LOC
-,O
600,O
042,O
',',O
more,O
fully,O
described,O
in,O
the,O
schedule,O
hereunder,O
and,O
“,O
SCHEDULE,O
PREMISES,O
”,O
.,O
WHEREAS,O
the,O
TENANT,U-MISC
approached,O
the,O
LANDLORD,O
to,O
let,O
out,O
the,O
SCHEDULE,B-MISC
PREMISES,L-MISC
and,O
the,O
LANDLORD,U-MISC
agreed,O
to,O
let,O
out,O
the,O
SCHEDULE,B-MISC
PREMISES,L-MISC
on,O
the,O
terms,O
and,O
conditions,O
hereinafter,O
set,O
forth,O
.,O
NOW,O
THEREFORE,O
THIS,O
AGREEMENT,O
OF,O
LEASE,O
WITNESSETH,O
:,O
RENTAL,O
LEASE,O
PERIOD,O
:,O
The,O
Lease,O
is,O
for,O
a,O
period,O
of,O
11,O
(,O
Eleven,O
),O
months,O
effective,O
from,O
11th,O
day,O
of,O
March,O
2012,O
to,O
10th,O
day,O
of,O
February,O
2013,O
.,O
SECURITY,O
DEPOSIT,O
:,O
The,O
TENANT,U-ORG
has,O
paid,O
'Rs.30,000/-',O
(,O
Rupees,O
Thirty,O
Thousand,O
only,O
),O
in,O
Post,B-MISC
Dated,I-MISC
Cheque,L-MISC
(,O
Cheque,O
Dated,O
31/03/2012,O
),O
on,O
05/03/2012,O
in,O
advance,O
to,O
the,O
LANDLORD,O
towards,O
SECURITY,B-ORG
DEPOSIT,L-ORG
and,O
hereby,O
the,O
LANDLORD,U-ORG
acknowledges,O
the,O
receipt,O
of,O
the,O
above,O
said,O
amount,O
.,O
This,O
amount,O
shall,O
not,O
carry,O
any,O
Interest,O
and,O
shall,O
be,O
refunded,O
by,O
the,O
LANDLORD,O
to,O
the,O
TENANT,U-ORG
',',O
after,O
deducting,O
any,O
outstanding,O
arrears,O
(,O
which,O
shall,O
include,O
unpaid,O
rent,O
',',O
key,O
replacement,O
costs,O
',',O
cost,O
for,O
repair,O
of,O
damages,O
to,O
SCHEDULE,O
PREMISES,O
and,O
/,O
or,O
common,O
areas,O
above,O
ordinary,O
wear,O
and,O
tear,O
and,O
any,O
other,O
amount,O
legally,O
allowable,O
under,O
the,O
terms,O
of,O
this,O
agreement,O
),O
when,O
the,O
TENANT,U-ORG
hand,O
over,O
the,O
vacant,O
possession,O
of,O
the,O
SCHEDULE,B-MISC
PREMISES,L-MISC
to,O
the,O
LANDLORD,O
.,O
If,O
the,O
SECURITY,B-ORG
DEPOSIT,L-ORG
does,O
not,O
cover,O
such,O
costs,O
and,O
damages,O
',',O
the,O
TENANT,U-ORG
shall,O
immediately,O
pay,O
the,O
said,O
additional,O
costs,O
for,O
damages,O
to,O
the,O
LANDLORD,O
.,O
MONTHLY,O
RENT,O
:,O
The,O
TENANT,U-ORG
has,O
agreed,O
to,O
pay,O
a,O
RENT,O
of,O
Rs.9000/-,O
(,O
Rupees,O
Nine,O
Thousand,O
only,O
),O
per,O
month,O
to,O
be,O
paid,O
on,O
or,O
before,O
5th,O
day,O
of,O
the,O
succeeding,O
English,U-MISC
calendar,O
month,O
.,O
ELECTRICITY,O
CHARGES,O
:,O
The,O
Flat,O
having,O
3,O
phase,O
connection,O
and,O
a,O
separate,O
Energy,O
meter,O
.,O
The,O
TENANT,U-ORG
shall,O
pay,O
the,O
electricity,O
consumption,O
charges,O
directly,O
to,O
the,O
concerned,O
authorities,O
before,O
the,O
due,O
date,O
.,O
Any,O
charges,O
',',O
penalties,O
',',O
fees,O
',',O
interest,O
etc,O
.,O
levied,O
by,O
the,O
TNEB,U-MISC
during,O
the,O
Rental,O
period,O
shall,O
be,O
borne,O
by,O
the,O
TENANT,U-ORG
and,O
shall,O
be,O
recovered,O
by,O
the,O
LANDLORD,O
from,O
the,O
Security,B-ORG
Deposit,L-ORG
.,O
The,O
TENANT,U-ORG
has,O
to,O
hand,O
over,O
the,O
Electricity,U-MISC
card,O
with,O
bills,O
to,O
the,O
LANDLORD,O
',',O
WHILE,O
VACATING,O
THE,O
SCHEDULE,O
PREMISES,O
.,O
:3,O
:,O
OTHER,O
CHARGES,O
:,O
The,O
TENANT,U-ORG
shall,O
bear,O
the,O
monthly,O
maintenance,O
charges,O
',',O
water,O
consumption,O
charges,O
and,O
any,O
other,O
common,O
charges,O
(,O
If,O
any,O
),O
during,O
the,O
period,O
of,O
Rental,B-MISC
Lease,L-MISC
.,O
TENANT,U-ORG
has,O
to,O
abide,O
to,O
the,O
Rules,B-MISC
and,I-MISC
Regulations,I-MISC
of,I-MISC
the,I-MISC
Association,L-MISC
.,O
USAGE,U-MISC
OF,O
THE,O
SCHEDULE,O
PREMISES,O
:,O
The,O
TENANT,U-MISC
shall,O
keep,O
the,O
SCHEDULE,O
PREMISES,O
in,O
good,O
and,O
tenantable,O
condition,O
',',O
using,O
the,O
same,O
for,O
residential,O
purpose,O
only,O
and,O
shall,O
hand,O
over,O
the,O
same,O
to,O
the,O
LANDLORD,O
on,O
the,O
expiry,O
of,O
Rental,B-MISC
Lease,L-MISC
agreement,O
in,O
good,O
condition,O
.,O
The,O
TENANT,U-ORG
shall,O
not,O
assign,O
',',O
transfer,O
',',O
sublet,O
or,O
part,O
with,O
possession,O
of,O
the,O
Schedule,O
premises,O
or,O
any,O
portion,O
thereof,O
to,O
anyone,O
without,O
the,O
written,O
consent,O
of,O
the,O
LANDLORD,O
.,O
The,O
TENANT,U-ORG
shall,O
not,O
make,O
any,O
structural,O
alteration,O
to,O
the,O
SCHEDULE,B-MISC
PREMISES,L-MISC
',',O
without,O
the,O
written,O
permission,O
of,O
the,O
LANDLORD,O
.,O
Nailing,O
and,O
damaging,O
the,O
walls,O
',',O
spoiling,O
the,O
floor,O
',',O
windows,O
',',O
all,O
Woodwork,O
',',O
cupboard,O
mirrors,O
',',O
lofts,O
',',O
almirah,O
slabs,O
and,O
Granite,O
slabs,O
of,O
kitchen,O
should,O
be,O
strictly,O
avoided,O
by,O
the,O
TENANT,U-MISC
.,O
Any,O
damage,O
caused,O
be,O
set,O
right,O
at,O
the,O
cost,O
of,O
the,O
TENANT,U-MISC
.,O
The,O
electrical,O
fixtures,O
fitted,O
in,O
the,O
SCHEDULE,O
PREMISES,O
by,O
the,O
LANDLORD,O
(,O
the,O
names,O
of,O
the,O
items,O
are,O
listed,O
out,O
below,O
),O
have,O
to,O
be,O
maintained,O
by,O
the,O
TENANT,U-ORG
and,O
entrusted,O
to,O
the,O
LANDLORD,U-ORG
in,O
good,O
working,O
condition,O
.,O
The,O
repair,O
and,O
/or,O
-,O
replacement,O
cost,O
of,O
the,O
electrical,O
and,O
plumbing,O
items,O
shall,O
be,O
borne,O
by,O
the,O
TENANT,U-MISC
during,O
the,O
Rental,B-MISC
Lease,L-MISC
The,O
following,O
keys,O
handed,O
over,O
to,O
the,O
TENANT,O
on,O
Electrical,B-MISC
Items,L-MISC
provided,O
in,O
the,O
schedule,O
premises,O
PARKING,O
:,O
The,O
TENANT,U-MISC
is,O
entitled,O
to,O
park,O
1,O
cars,O
&,O
1,O
2,O
Wheelers,O
(,O
1,O
or,O
2,O
in,O
No,O
.,O
),O
in,O
the,O
space,O
provided,O
in,O
the,O
Ground,B-LOC
Floor,L-LOC
.,O
NOISE,O
:,O
The,O
TENANT,U-ORG
agrees,O
not,O
to,O
cause,O
or,O
allow,O
any,O
noise,O
or,O
activity,O
on,O
the,O
premises,O
',',O
which,O
might,O
disturb,O
the,O
atmosphere,O
and,O
peace,O
of,O
other,O
occupants,O
and,O
/,O
or,O
neighbors,O
Said,O
Noise,O
and,O
/,O
or,O
Activity,O
shall,O
be,O
a,O
breach,O
of,O
this,O
agreement,O
.,O
PROPERTY,O
MAINTENANCE,O
:,O
The,O
TENANT,U-MISC
shall,O
be,O
responsible,O
for,O
keeping,O
the,O
kitchen,O
and,O
bathroom,O
drains,O
free,O
of,O
things,O
that,O
may,O
cause,O
clogging,O
of,O
the,O
drains,O
.,O
Repair,O
charges,O
',',O
if,O
any,O
',',O
due,O
to,O
clogging,O
of,O
drains,O
',',O
shall,O
be,O
borne,O
by,O
the,O
TENANT,U-ORG
.,O
Garbage,O
and,O
waste,O
should,O
be,O
disposed,O
of,O
in,O
a,O
clean,O
and,O
sanitary,O
manner,O
.,O
RIGHT,O
TO,O
INSPECT,O
:,O
The,O
TENANT,U-MISC
shall,O
allow,O
the,O
LANDLORD,O
or,O
his,O
/,O
her,O
representative,O
for,O
inspection,O
of,O
the,O
SCHEDULE,B-MISC
PREMISES,L-MISC
or,O
to,O
make,O
any,O
repairs,O
',',O
additions,O
',',O
or,O
alterations,O
',',O
if,O
any,O
',',O
of,O
his,O
/,O
her,O
choice,O
at,O
reasonable,O
time,O
.,O
11,O
.PERIODIC,O
REVISION,O
OF,O
RENT,O
:,O
The,O
TENANT,U-ORG
undertake,O
to,O
pay,O
the,O
LANDLORD,O
the,O
enhanced,O
rent,O
after,O
every,O
11,O
(,O
Eleven,O
),O
months,O
at,O
the,O
rate,O
of,O
10,O
%,O
over,O
the,O
then,O
existing,O
rate,O
of,O
rent,O
',',O
in,O
the,O
event,O
of,O
the,O
Rental,B-MISC
Lease,L-MISC
getting,O
extended,O
after,O
the,O
expiry,O
of,O
the,O
earlier,O
Rental,O
Lease,O
period,O
.,O
TERMINATION,O
:,O
After,O
expiry,O
of,O
the,O
leasing,O
period,O
',',O
this,O
agreement,O
is,O
automatically,O
renewed,O
for,O
a,O
Rental,O
Lease,O
period,O
of,O
11,O
(,O
Eleven,O
),O
months,O
',',O
written,O
notice,O
',',O
intention,O
to,O
terminate,O
2,O
month,O
’s,O
rent,O
to,O
the,O
LANDLORD,U-ORG
in,O
lieu,O
of,O
the,O
notice,O
should,O
be,O
paid,O
by,O
the,O
TENANT,U-ORG
',',O
if,O
he,O
/,O
she,O
vacates,O
',',O
without,O
giving,O
notice,O
.,O
Both,O
parties,O
are,O
at,O
liberty,O
to,O
terminate,O
the,O
lease,O
by,O
a,O
clear,O
2,O
months,O
notice,O
in,O
writing,O
.,O
CHANGE,O
OF,O
TERMS,O
:,O
The,O
terms,O
and,O
conditions,O
of,O
this,O
agreement,O
are,O
subject,O
to,O
future,O
change,O
by,O
the,O
LANDLORD,U-ORG
after,O
the,O
expiry,O
of,O
the,O
agreed,O
lease,O
period,O
upon,O
a,O
30,O
day,O
written,O
notice,O
setting,O
forth,O
such,O
change,O
delivered,O
to,O
the,O
TENANT,U-MISC
.,O
VACATION,O
OF,O
SCHEDULE,O
PREMISES,O
:,O
The,O
premises,O
shall,O
be,O
considered,O
vacated,O
only,O
after,O
all,O
areas,O
including,O
storage,O
areas,O
are,O
clear,O
of,O
all,O
TENANTS,O
belongings,O
',',O
and,O
key,O
and,O
other,O
property,O
furnished,O
for,O
TENANTS,U-MISC
use,O
are,O
returned,O
to,O
the,O
LANDLORD,O
.,O
If,O
the,O
TENANT,U-ORG
fail,O
to,O
vacate,O
all,O
possessions,O
on,O
or,O
before,O
the,O
termination,O
date,O
the,O
TENANT,U-ORG
shall,O
be,O
liable,O
for,O
additional,O
rent,O
and,O
damages,O
due,O
to,O
LANDLORD,O
’S,O
loss,O
of,O
prospective,O
new,O
renters,O
.,O
The,O
TENANT,U-ORG
does,O
hereby,O
confirm,O
having,O
taken,O
delivery,O
of,O
Schedule,O
premises,O
from,O
the,O
LANDLORD,O
on,O
this,O
day,O
.,O
SCHEDULE,O
'4/2339,Plotno:2A',O
',',O
'PranavBhoorni,5thstreet',U-PER
',',O
ShankaraPuram,U-LOC
',',O
Sithalapakka,U-LOC
m,O
',',O
Chennai-600126,O
IN,O
WITNESS,O
WHEREOF,O
the,O
parties,O
to,O
this,O
AGREEMENT,B-MISC
OF,I-MISC
LEASE,L-MISC
have,O
set,O
their,O
respective,O
hands,O
on,O
the,O
date,O
',',O
month,O
and,O
year,O
first,O
above,O
written,O
in,O
the,O
presence,O
of,O
the,O
following,O
witnesses,O
.,O
WITNESSES,O
.,O
Mr,O
.,O
M.Santosh,U-PER
LANDLORD,O
Mr,O
.,O
B.Jeyanth,B-PER
TENANT,L-PER
