words,tags
or,O
she,O
resides,O
.,O
”,O
Lead,O
-,O
Based,O
Paint,O
Disclosure,O
Tenant(s,O
),O
acknowledge(s)/^ece\pt,O
of,O
“,O
Disclosure,O
of,O
Information,O
on,O
Lead,O
-,O
Based,O
Paint,O
or,O
Lead-,O
Based,O
Paint,O
Hazards,O
”,O
from,O
landlord,O
/,O
agent,O
.,O
YRequired,O
for,O
homes,O
built,O
before,O
1978,O
.,O
),O
Available,O
online,O
at,O
http://www.epa.gov/lead/pubs/Jesr_eng.pdf,O
Tenant(s,O
),O
acknowledge^,O
),O
receipt,O
of\the,O
pamphlet,O
Protect,O
Your,O
Family,O
from,O
Lead,O
in,O
Your,O
Home,O
.,O
(,O
Required,O
for,O
homes,O
built,O
before,O
1978,O
.,O
),O
Landlord,O
may,O
call,O
1,O
-,O
800,O
-,O
424-LEAD,O
or,O
go,O
to,O
http://www.epa.gov/lead/mibs/leadpdfe.pdf,O
to,O
obtain,O
a,O
copy,O
of,O
the,O
pamphlet,O
.,O
