words,tags
LESSOR,O
Witness,O
1,O
.,O
2,O
.,O
This,O
Document,O
is,O
Type,O
Written,O
.,O
Corrections,B-ORG
Nill,L-ORG
.,O
