words,tags
while,O
vacating,O
the,O
same,O
shall,O
hand,O
over,O
it,O
to,O
the,O
owner,O
only,O
in,O
the,O
same,O
condition,O
in,O
which,O
it,O
was,O
occupied,O
save,O
normal,O
wear,O
and,O
tear,O
.,O
The,O
tenant,O
shall,O
maintain,O
the,O
premises,O
in,O
good,O
and,O
tenantable,O
condition,O
during,O
the,O
tenancy,O
period,O
.,O
°,O
*,O
-*-n,O
^as,O
®,O
the,O
tenant,O
vacates,O
even,O
before,O
the,O
agreed,O
period,O
of,O
eleven,O
months,O
then,O
the,O
owner,O
shall,O
deduct,O
Rs,U-MISC
.,O
'15,000/-towards',O
brokerage,O
SCHEDULE,O
OF,O
THE,O
PRExMISES,O
rLAT,O
no*B503,O
',',O
NESTER,O
RAGA,O
APARTMENTS,O
',',O
MAHADEVAPURA,U-PER
',',O
0PPSITE,O
MORE,O
MEGA,O
STORE,O
',',O
BANGALORE-560,O
048,O
Consisting,O
of,O
3BHK,O
Fitted,O
with,O
Cfans-,O
#,O
Geyser-1,O
',',O
Tlights-,O
',',O
Efan,U-PER
IN,O
WITNESS,O
WHERFop,O
+,O
-v,O
',',O
'''',O
.,O
.,O
on,O
the,O
day,O
month1,O
j,O
e,O
and,O
Tenant,O
have,O
signed,O
this,O
agreement,O
*,O
w,O
and,O
year,O
first,O
above,O
mentioned,O
.,O
WITNESSES,O
?,O
1,O
.,O
X,O
r,O
OWNER,O
