words,tags
alterations,O
including,O
items,O
affixed,O
to,O
the,O
premises,O
shall,O
become,O
the,O
property,O
of,O
the,O
Lessor,U-ORG
upon,O
termination,O
of,O
the,O
lease,O
.,O
Any,O
article,O
attached,O
to,O
the,O
woodwork,O
',',O
walls,O
',',O
floors,O
or,O
ceilings,O
shall,O
be,O
the,O
sole,O
responsibility,O
of,O
Tenant,U-ORG
.,O
Tenant,O
shall,O
be,O
liable,O
for,O
any,O
repairs,O
necessary,O
during,O
or,O
after,O
residency,O
to,O
restore,O
premises,O
to,O
the,O
original,O
condition,O
.,O
Glue,O
or,O
tape,O
shall,O
not,O
be,O
used,O
to,O
affix,O
pictures,O
or,O
decorations,O
.,O
Penyewa,U-PER
tidak,O
dibenarkan,O
mengetuk,O
atau,O
memaku,O
pada,O
mana,O
mana,O
dinding,O
rumah,O
kecuali,O
mendapat,O
kebenaran,O
daripada,O
tuan,O
rumah,O
.,O
Tenant,O
shall,O
not,O
change,O
or,O
install,O
locks,O
',',O
paint,O
',',O
or,O
wallpaper,O
said,O
premises,O
without,O
Landlord,B-ORG
'''s',L-ORG
prior,O
written,O
consent,O
',',O
Tenant,O
shall,O
not,O
place,O
placards,O
',',O
signs,O
',',O
or,O
other,O
exhibits,O
in,O
a,O
window,O
or,O
any,O
other,O
place,O
where,O
they,O
can,O
be,O
viewed,O
by,O
other,O
residents,O
or,O
by,O
the,O
general,O
public,O
.,O
ANIMALS,O
:,O
Birds,O
',',O
dogs,O
',',O
cats,O
',',O
reptiles,O
or,O
other,O
animals,O
will,O
not,O
be,O
permitted,O
in,O
the,O
premises,O
at,O
any,O
time,O
.,O
Segala,U-PER
binatang,O
kesayangan,O
seperti,O
kucing,O
',',O
anjing,O
',',O
burung,O
dan,O
arnab,O
tidak,O
dibenarkan,O
dalam,O
premis,O
pada,O
bila,O
-,O
bila,O
masa,O
.,O
ANTENNAS,O
:,O
Any,O
antenna,O
or,O
satellite,O
dish,O
placed,O
on,O
or,O
attached,O
on,O
the,O
roof,O
or,O
exterior,O
walls,O
of,O
the,O
building,O
without,O
consent,O
of,O
the,O
property,O
owner,O
in,O
writing,O
is,O
liable,O
to,O
removal,O
without,O
notice,O
.,O
BALCONY,O
:,O
Balcony,O
is,O
not,O
intended,O
for,O
storage,O
.,O
Bicycles,O
and,O
furniture,O
are,O
the,O
only,O
items,O
that,O
may,O
be,O
placed,O
or,O
stored,O
.,O
Other,O
personal,O
items,O
',',O
including,O
',',O
but,O
not,O
limited,O
to,O
boxes,O
and,O
general,O
clutter,O
',',O
must,O
be,O
stored,O
elsewhere,O
or,O
disposed,O
of,O
properly,O
.,O
CLEANING,O
AND,O
DAMAGE,O
DEPOSIT,O
:,O
Cleaning,O
charge,O
may,O
be,O
deducted,O
if,O
the,O
rental,O
property,O
is,O
not,O
returned,O
clean,O
',',O
including,O
appliances,O
and,O
carpet,O
.,O
Other,O
necessary,O
repair,O
',',O
painting,O
or,O
damage,O
charges,O
may,O
be,O
deducted,O
from,O
the,O
deposit,O
.,O
Rumah,U-MISC
sewa,O
mesti,O
dikembalikan,O
dengan,O
bersih,O
dan,O
sempurna,O
seperti,O
pada,O
asal,O
.,O
Segala,U-PER
pembayaran,O
untuk,O
pembaikan,O
atau,O
kerosakan,O
akan,O
ditolak,O
daripada,O
deposit,O
COMBUSTIBLE,O
AND,O
PROHIBITED,O
SUBSTANCES,O
:,O
Any,O
flammable,O
',',O
combustible,O
or,O
explosive,O
fluid,O
',',O
material,O
',',O
chemical,O
or,O
substance,O
is,O
strictly,O
prohibited,O
.,O
No,O
smoking,O
is,O
allowed,O
in,O
unit,O
or,O
in,O
shared,O
areas,O
of,O
property,O
.,O
All,O
doors,O
must,O
be,O
locked,O
during,O
the,O
absence,O
of,O
Tenant,O
.,O
All,O
appliances,O
',',O
except,O
refrigerators,O
',',O
must,O
be,O
turned,O
off,O
before,O
leaving,O
the,O
unit,O
.,O
The,O
use,O
of,O
charcoal,O
barbecues,O
is,O
prohibited,O
.,O
Candles,O
may,O
not,O
be,O
burned,O
in,O
bedrooms,O
.,O
Candles,O
used,O
in,O
common,O
areas,O
must,O
be,O
attended,O
at,O
all,O
times,O
.,O
Mana,U-PER
-,O
mana,O
bahan,O
mudah,O
terbakar,O
atau,O
bahan,O
letupan,O
cecair,O
',',O
bahan,O
kimia,O
adalah,O
dilarang,O
.,O
Penggunaan,U-PER
arang,O
adalah,O
dilarang,O
.,O
Lilin,U-PER
tidak,O
boleh,O
digunakan,O
di,O
dalam,O
bilik,O
tidur,O
.,O
Lilin,U-PER
digunakan,O
di,O
kawasan,O
yang,O
lapang,O
dan,O
perlu,O
dijagai,O
pada,O
setiap,O
masa,O
.,O
COURTESY,O
:,O
Profane,O
',',O
obscene,O
',',O
loud,O
or,O
boisterous,O
language,O
',',O
or,O
unseemly,O
behavior,O
and,O
conduct,O
are,O
absolutely,O
prohibited,O
.,O
The,O
tenant,O
agrees,O
to,O
not,O
permit,O
to,O
be,O
done,O
',',O
anything,O
that,O
will,O
annoy,O
',',O
harass,O
',',O
embarrass,O
',',O
or,O
inconvenience,O
any,O
other,O
tenants,O
',',O
neighbors,O
or,O
occupants,O
in,O
adjoining,O
premises,O
.,O
DISTURBANCES,O
:,O
At,O
all,O
times,O
tenants,O
shall,O
not,O
make,O
or,O
permit,O
any,O
disturbing,O
noises,O
in,O
the,O
building,O
.,O
All,O
musical,O
instruments,O
',',O
television,O
sets,O
',',O
stereos,O
',',O
radios,O
',',O
etc,O
.,O
',',O
are,O
to,O
be,O
played,O
at,O
a,O
volume,O
which,O
will,O
not,O
disturb,O
other,O
persons,O
Pada,U-PER
setiap,O
masa,O
penyewa,O
tidak,O
boleh,O
membuat,O
bunyi,O
kuat,O
yang,O
boleh,O
mengganggu,O
orang,O
lain,O
atau,O
jiran,O
.,O
DRUG,O
-,O
FREE,O
HOUSING,O
:,O
Drug,O
-,O
related,O
criminal,O
activity,O
will,O
not,O
be,O
tolerated,O
on,O
or,O
near,O
the,O
property,O
',',O
whether,O
on,O
the,O
part,O
of,O
the,O
tenant,O
',',O
any,O
member,O
of,O
the,O
household,O
',',O
any,O
guest,O
or,O
any,O
other,O
person,O
.,O
Acts,O
of,O
violence,O
or,O
threats,O
of,O
violence,O
',',O
including,O
but,O
not,O
limited,O
to,O
',',O
brandishing,O
weapons,O
or,O
the,O
unlawful,O
discharge,O
of,O
firearms,O
',',O
on,O
or,O
near,O
the,O
property,O
will,O
not,O
be,O
tolerated,O
.,O
The,O
parties,O
agree,O
that,O
violation,O
of,O
any,O
or,O
all,O
of,O
these,O
provisions,O
shall,O
be,O
a,O
material,O
violation,O
of,O
the,O
lease,O
and,O
will,O
be,O
cause,O
for,O
immediate,O
termination,O
of,O
the,O
lease,O
.,O
Aktiviti,U-MISC
jenayah,O
berkaitan,O
dadah,O
tidak,O
dibanarkan,O
sekali,O
.,O
Tindakan,U-PER
keganasan,O
atau,O
ancaman,O
keganasan,O
tidak,O
dibenarkan,O
.,O
EXTERIOR,O
:,O
Nothing,O
shall,O
be,O
placed,O
or,O
kept,O
on,O
the,O
outer,O
sill,O
or,O
on,O
the,O
outside,O
of,O
any,O
window,O
',',O
and,O
nothing,O
shall,O
be,O
thrown,O
out,O
of,O
any,O
window,O
',',O
door,O
or,O
from,O
any,O
porch,O
into,O
any,O
attached,O
yard,O
',',O
sidewalk,O
or,O
alley,O
.,O
No,O
awnings,O
or,O
other,O
projections,O
shall,O
be,O
attached,O
to,O
the,O
outside,O
walls,O
of,O
the,O
building,O
',',O
and,O
no,O
blinds,O
',',O
shades,O
or,O
screens,O
shall,O
be,O
attached,O
to,O
or,O
hung,O
in,O
',',O
or,O
used,O
in,O
connection,O
with,O
any,O
window,O
or,O
door,O
of,O
the,O
demised,O
premises,O
',',O
without,O
prior,O
written,O
consent,O
of,O
the,O
property,O
owner,O
.,O
Garbage,O
cans,O
',',O
supplies,O
',',O
or,O
other,O
articles,O
shall,O
not,O
be,O
placed,O
in,O
the,O
halls,O
or,O
on,O
the,O
staircase,O
landings,O
',',O
nor,O
shall,O
anything,O
be,O
hung,O
from,O
the,O
windows,O
or,O
balconies,O
or,O
placed,O
upon,O
the,O
windowsills,O
.,O
No,O
linens,O
',',O
clothing,O
',',O
curtains,O
',',O
rugs,O
or,O
mops,O
shall,O
be,O
shaken,O
or,O
hung,O
from,O
any,O
of,O
the,O
windows,O
or,O
doors,O
.,O
GARBAGE,O
:,O
No,O
garbage,O
or,O
other,O
refuse,O
shall,O
be,O
stored,O
or,O
allowed,O
to,O
accumulate,O
on,O
the,O
premises,O
for,O
extended,O
periods,O
of,O
time,O
.,O
No,O
garbage,O
shall,O
he,O
thrown,O
out,O
of,O
windows,O
',',O
doors,O
or,O
from,O
any,O
other,O
part,O
of,O
the,O
property,O
.,O
All,O
garbage,O
and,O
refuse,O
shall,O
be,O
disposed,O
of,O
in,O
a,O
timely,O
manner,O
.,O
Garbage,O
is,O
to,O
be,O
placed,O
inside,O
the,O
containers,O
provided,O
and,O
lids,O
should,O
not,O
be,O
slammed,O
.,O
No,O
littering,O
of,O
papers,O
',',O
cigarette,O
butts,O
or,O
trash,O
is,O
allowed,O
.,O
ILLEGAL,O
ACTIVITY,O
:,O
If,O
the,O
landlord,O
observes,O
any,O
activity,O
of,O
a,O
suspicious,O
nature,O
on,O
the,O
part,O
of,O
the,O
tenant,O
',',O
guests,O
or,O
family,O
members,O
of,O
the,O
tenant,O
in,O
the,O
leased,O
premises,O
',',O
or,O
any,O
areas,O
adjoining,O
the,O
premises,O
',',O
the,O
landlord,O
shall,O
inform,O
the,O
police,O
and,O
the,O
activity,O
may,O
be,O
cause,O
for,O
immediate,O
termination,O
of,O
the,O
lease,O
.,O
Illegal,O
activities,O
on,O
the,O
premises,O
will,O
not,O
be,O
tolerated,O
.,O
Any,O
arrest,O
of,O
a,O
tenant,O
',',O
or,O
guests,O
of,O
the,O
tenant,O
or,O
suspicion,O
of,O
any,O
illegal,O
activity,O
',',O
regardless,O
of,O
whether,O
it,O
results,O
in,O
a,O
conviction,O
',',O
may,O
be,O
cause,O
for,O
termination,O
of,O
tenancy,O
.,O
KEYS,U-MISC
:,O
Keys,U-ORG
shall,O
be,O
provided,O
upon,O
payment,O
of,O
the,O
first,O
month,O
'''s',O
rent,O
and,O
security,O
deposits,O
',',O
and,O
shall,O
be,O
deemed,O
a,O
part,O
of,O
this,O
Agreement,U-MISC
.,O
The,O
tenant,O
shall,O
not,O
change,O
',',O
reproduce,O
or,O
add,O
any,O
keys,O
and/or,O
locks,O
without,O
the,O
express,O
prior,O
permission,O
of,O
the,O
property,O
owner,O
.,O
The,O
tenant,O
shall,O
provide,O
the,O
property,O
owner,O
with,O
copies,O
of,O
every,O
key,O
for,O
the,O
premises,O
.,O
If,O
the,O
tenant,O
shall,O
lose,O
the,O
keys,O
to,O
the,O
apartment,O
',',O
then,O
he,O
shall,O
be,O
responsible,O
for,O
the,O
cost,O
of,O
replacement,O
keys,O
or,O
locksmith,O
charges,O
.,O
LIGHT,O
BULBS,O
:,O
Before,O
occupancy,O
of,O
the,O
rental,O
property,O
',',O
all,O
light,O
bulbs,O
will,O
be,O
installed,O
and,O
in,O
good,O
working,O
order,O
.,O
Thereafter,O
',',O
tenants,O
are,O
required,O
to,O
provide,O
and,O
change,O
all,O
bulbs,O
within,O
or,O
switch,O
controlled,O
from,O
their,O
premises,O
',',O
no,O
matter,O
where,O
located,O
',',O
at,O
their,O
own,O
expense,O
.,O
OCCUPANCY,O
:,O
Only,O
occupants,O
listed,O
on,O
the,O
application,O
for,O
tenancy,O
and,O
lease,O
shall,O
occupy,O
the,O
rental,O
property,O
.,O
Any,O
deviation,O
from,O
this,O
requirement,O
will,O
automatically,O
terminate,O
the,O
lease,O
/,O
rental,O
agreement,O
..,O
Many,O
a,O
penghuni,O
&,O
ahli,O
-,O
ahli,O
keluarga,O
boleh,O
menduduki,O
rumah,O
sewa,O
.,O
Tidak,U-PER
dibenarkan,O
kediaman,O
untuk,O
pekerja,O
-,O
pekerja,O
.,O
Penyewa,U-PER
tidak,O
dibenarkan,O
menyewa,O
bilik,O
kosong,O
kepada,O
orang,O
lain,O
atau,O
sesiapa,O
pun,O
pada,O
bila,O
-,O
bila,O
masa,O
.,O
RETURN,O
OF,O
PROPERTY,O
:,O
Tenant,O
agrees,O
to,O
return,O
house,O
without,O
damages,O
and,O
in,O
original,O
condition,O
.,O
Property,O
owner,O
reserves,O
the,O
right,O
to,O
periodically,O
inspect,O
tenant,O
'''s',O
house,O
and,O
if,O
any,O
damage,O
has,O
occurred,O
',',O
tenant,O
agrees,O
to,O
immediately,O
vacate,O
premises,O
and,O
the,O
lease,O
shall,O
be,O
terminated,O
.,O
Pemilik,U-PER
rumah,O
berhak,O
untuk,O
secara,O
berkala,O
memeriksa,O
rumah,O
penyewa,O
dan,O
jika,O
apa,O
-,O
apa,O
kerosakan,O
telah,O
berlaku,O
',',O
penyewa,O
bersetuju,O
untuk,O
segera,O
mengosongkan,O
premis,O
dan,O
pajakan,O
itu,O
hendaklah,O
ditamatkan,O
.,O
PLUMBING,O
:,O
The,O
toilets,O
',',O
washbasins,O
',',O
sink,O
;,O
disposal,O
and,O
other,O
plumbing,O
fixtures,O
shall,O
not,O
be,O
used,O
for,O
any,O
purpose,O
other,O
than,O
those,O
for,O
which,O
they,O
were,O
constructed,O
.,O
No,O
sweeping,O
',',O
rubbish,O
',',O
rags,O
or,O
other,O
substances,O
shall,O
be,O
thrown,O
therein,O
.,O
The,O
cost,O
to,O
repair,O
damages,O
or,O
clean,O
drain,O
lines,O
resulting,O
from,O
the,O
misuse,O
of,O
fixtures,O
in,O
the,O
demised,O
premises,O
shall,O
be,O
borne,O
by,O
the,O
resident,O
.,O
The,O
tenant,O
shall,O
keep,O
the,O
sink,O
',',O
lavatory,O
drains,O
and,O
commode,O
lines,O
in,O
good,O
operating,O
condition,O
.,O
Jika,U-PER
longkang,O
atau,O
saluran,O
paip,O
tersumbat,O
disebabkan,O
oleh,O
pembuangan,O
lampin,O
',',O
tuala,O
wanita,O
',',O
tampon,O
',',O
mainan,O
kanak,O
-,O
kanak,O
',',O
wads,O
kertas,O
tandas,O
',',O
bola,O
rambut,O
',',O
gris,O
',',O
minyak,O
',',O
sisa,O
meja,O
',',O
pakaian,O
',',O
kain,O
',',O
pa,O
sir,O
',',O
tanah,O
',',O
batu,O
',',O
atau,O
kertas,O
dan,O
Iain,U-PER
-,O
lain,O
',',O
Penyewa,U-PER
bertanggungjawap,O
untuk,O
membayar,O
kos,O
pembersihan,O
.,O
REPAIRS,O
:,O
Tenant,O
agrees,O
to,O
notify,O
property,O
owner,O
immediately,O
any,O
necessary,O
repairs,O
or,O
unsafe,O
condition,O
of,O
any,O
kind,O
within,O
the,O
rental,O
property,O
or,O
common,O
areas,O
.,O
SIGNS,O
:,O
No,O
sign,O
',',O
advertisement,O
',',O
notice,O
or,O
other,O
lettering,O
shall,O
be,O
exhibited,O
',',O
inscribed,O
',',O
painted,O
',',O
or,O
affixed,O
by,O
tenant,O
or,O
tenant,O
'''s',O
family,O
',',O
on,O
any,O
part,O
of,O
the,O
outside,O
or,O
inside,O
of,O
the,O
demised,O
premises,O
or,O
the,O
building,O
without,O
prior,O
written,O
consent,O
of,O
the,O
property,O
owner,O
.,O
Penyewa,U-PER
tidak,O
dibenarkan,O
mempamer,O
tanda,O
',',O
iklan,O
atau,O
notis,O
pada,O
mana,O
-,O
mana,O
bahagian,O
luar,O
atau,O
dalam,O
bangunan,O
tanpa,O
kebenaran,O
dari,O
pemilik,O
rumah,O
.,O
Rumah,U-PER
ini,O
khususnya,O
untuk,O
matlamat,O
kediaman,O
penyewa,O
.,O
Penyewa,U-PER
tidak,O
dibenarkan,O
menyimpan,O
barang,O
-,O
barang,O
perniagaan,O
dalam,O
rumah,O
.,O
Please,O
sign,O
your,O
name,O
in,O
the,O
space,O
provided,O
below,O
as,O
an,O
indication,O
that,O
you,O
have,O
reviewed,O
and,O
understand,O
them,O
.,O
Sila,U-PER
tulis,O
dan,O
sign,O
nama,O
anda,O
dalam,O
ruang,O
yang,O
disediakan,O
di,O
bawah,O
sebagai,O
petunjuk,O
bahawa,O
anda,O
telah,O
menyemak,O
dan,O
memahami,O
peraturan,O
-,O
peraturan,O
tersebut,O
.,O
Signature,O
of,O
Landlord/,B-ORG
Repr,I-ORG
Signature(s,L-ORG
),O
of,O
Tenant(s,U-ORG
),O
I,O
have,O
received,O
a,O
copy,O
of,O
the,O
Tenancy,B-MISC
Agreement,L-MISC
.,O
NORAID,U-ORG
A,O
BINTIMOHD,B-PER
AZHARI,L-PER
(,O
IC,O
NO,O
.,O
820416,O
-,O
01,O
-,O
5972,O
),O
Signature,O
of,O
Tenant(s,O
),O
