words,tags
Resident(s,U-ORG
),O
',',O
in,O
consideration,O
of,O
Owner(s,U-ORG
),O
permitting,O
them,O
to,O
occupy,O
the,O
above,O
property,O
',',O
hereby,O
agrees,O
to,O
the,O
following,O
terms,O
:,O
RENT,O
:,O
To,O
pay,O
as,O
rental,O
the,O
sum,O
of,O
SIX,O
THOUSAND,O
FIVE,O
HUNDRED,O
PESOS,O
IP,O
6.500.001,O
per,O
month,O
',',O
due,O
and,O
payable,O
in,O
advance,O
from,O
the,O
20th,O
day,O
of,O
every,O
month,O
.,O
FAILURE,O
TO,O
PAY,O
ON,O
TIME,O
:,O
Failure,O
to,O
pay,O
the,O
rent,O
will,O
result,O
in,O
being,O
served,O
a,O
Notice,O
to,O
End,B-ORG
Residential,I-ORG
Tenancy,L-ORG
.,O
This,O
Notice,O
may,O
be,O
served,O
if,O
the,O
Resident(s,U-ORG
),O
has,O
an,O
outstanding,O
balance,O
from,O
failure,O
to,O
pay,O
the,O
rent,O
.,O
This,O
Notice,O
may,O
also,O
be,O
served,O
from,O
being,O
habitually,O
late,O
in,O
paying,O
the,O
rent,O
regardless,O
of,O
the,O
balance,O
owed,O
.,O
Once,O
the,O
Notice,O
to,O
End,B-ORG
Residential,I-ORG
Tenancy,L-ORG
is,O
received,O
',',O
the,O
Resident(s,U-ORG
),O
will,O
have,O
a,O
prescribed,O
time,O
to,O
pay,O
all,O
of,O
the,O
amount,O
overdue,O
on,O
the,O
rent,O
.,O
A,O
three,O
-,O
dav,O
grace,O
period,O
will,O
be,O
allowed,O
for,O
late,O
payment,O
However,O
',',O
failure,O
to,O
pay,O
the,O
monthly,O
rental,O
within,O
the,O
grace,O
period,O
is,O
subject,O
to,O
FIVE,O
(,O
5,O
%,O
),O
PERCENT,O
interest,O
per,O
month,O
of,O
delay,O
as,O
penalty,O
.,O
Habitual,O
failure,O
of,O
the,O
Resident(s,U-MISC
),O
to,O
pay,O
within,O
the,O
prescribed,O
time,O
shall,O
result,O
in,O
the,O
Owner(s,U-ORG
),O
taking,O
immediate,O
legal,O
action,O
to,O
evict,O
the,O
Resident(s,U-ORG
),O
from,O
the,O
premises,O
and,O
seize,O
the,O
security,O
deposit,O
.,O
SECURITY,O
DEPOSIT,O
:,O
Resident(s,O
),O
agrees,O
to,O
pay,O
a,O
deposit,O
in,O
the,O
amount,O
of,O
SIX,O
THOUSAND,O
FIVE,O
HUNDRED,O
PESOS,O
IP,O
6.500.001,O
to,O
secure,O
Resident(s,O
),O
’s,O
pledge,O
of,O
full,O
compliance,O
with,O
the,O
terms,O
of,O
this,O
agreement,O
.,O
Note,O
:,O
THE,O
DEPOSIT,O
MAY,O
NOT,O
BE,O
USED,O
BY,O
TENANT,O
TO,O
PAY,O
THE,O
RENT,O
DURING,O
THE,O
TENANCY,O
.,O
The,O
security,O
deposit,O
will,O
be,O
used,O
at,O
the,O
end,O
of,O
the,O
tenancy,O
to,O
compensate,O
the,O
Owner(s,U-MISC
),O
for,O
any,O
damages,O
or,O
unpaid,O
rent,O
or,O
charges,O
',',O
and,O
will,O
be,O
repaired,O
or,O
replaced,O
at,O
Resident(s,O
),O
’s,O
expense,O
with,O
funds,O
other,O
than,O
the,O
deposit,O
.,O
METHOD,O
OF,O
PAYMENT,O
:,O
The,O
initial,O
advance,O
payment,O
of,O
rent,O
and,O
deposit,O
under,O
this,O
contract,O
be,O
PAID,O
IN,O
CASH,O
at,O
least,O
7,O
days,O
before,O
the,O
date,O
of,O
moving,O
-,O
in,O
.,O
Thereafter,O
',',O
monthly,O
rent,O
payments,O
must,O
be,O
paid,O
by,O
POST,O
DATED,O
CHECKS,O
payable,O
to,O
ANTONIO,B-ORG
LEVY,I-ORG
S.,I-ORG
INGLES,L-ORG
.,O
JR,O
.,O
until,O
a,O
first,O
check,O
is,O
dishonored,O
and,O
returned,O
unpaid,O
.,O
Regardless,O
of,O
cause,O
',',O
no,O
other,O
additional,O
payments,O
may,O
afterwards,O
be,O
made,O
by,O
check,O
.,O
Checks,O
returned,O
will,O
not,O
be,O
redeposited,O
.,O
The,O
Resident(s,O
),O
will,O
be,O
notified,O
by,O
a,O
3,O
day,O
notice,O
',',O
and,O
will,O
be,O
required,O
to,O
pay,O
the,O
amount,O
due,O
in,O
cash,O
.,O
SCHEDULE,O
OF,O
PAYMENT,O
:,O
SUBLETTING,O
:,O
Without,O
first,O
requesting,O
permission,O
from,O
the,O
Owner(s,U-ORG
),O
',',O
Resident(s,U-ORG
),O
agrees,O
not,O
to,O
assign,O
this,O
agreement,O
',',O
nor,O
to,O
sub,O
-,O
let,O
any,O
part,O
of,O
the,O
property,O
',',O
nor,O
to,O
allow,O
any,O
other,O
person,O
to,O
live,O
therein,O
other,O
than,O
the,O
following,O
:,O
Surname,O
',',O
Name,B-MISC
of,I-MISC
the,I-MISC
Resident,L-MISC
:,O
Surname,O
',',O
Name,O
:,O
Relation,O
to,O
the,O
Resident,O
:,O
Surname,O
',',O
Name,O
:,O
Relation,O
to,O
the,O
Resident,O
:,O
Surname,O
',',O
Name,O
:,O
Relation,O
to,O
the,O
Resident,O
:,O
Surname,O
',',O
Name,O
:,O
Relation,O
to,O
the,O
Resident,O
:,O
Surname,O
',',O
Name,O
:,O
Relation,O
to,O
the,O
Resident,O
:,O
Further,O
',',O
that,O
covenants,O
contained,O
in,O
the,O
House,B-MISC
Rental,I-MISC
Contract,L-MISC
',',O
once,O
breached,O
',',O
can,O
not,O
afterward,O
be,O
performed,O
;,O
and,O
that,O
eviction,O
proceedings,O
may,O
be,O
commenced,O
at,O
once,O
without,O
notice,O
.,O
OWNER,O
’S,O
STATEMENTS,O
:,O
All,O
rights,O
given,O
to,O
the,O
Owner(s,U-ORG
),O
by,O
this,O
agreement,O
shall,O
be,O
cumulative,O
in,O
addition,O
to,O
any,O
other,O
laws,O
which,O
might,O
exist,O
or,O
come,O
into,O
being,O
.,O
Any,O
exercise,O
or,O
failure,O
to,O
exercise,O
',',O
by,O
the,O
Owner(s,U-ORG
),O
of,O
any,O
right,O
shall,O
not,O
act,O
as,O
a,O
waiver,O
of,O
any,O
other,O
rights,O
.,O
No,O
statement,O
or,O
promise,O
of,O
Owner(s,O
),O
as,O
to,O
tenancy,O
',',O
repairs,O
',',O
alternations,O
',',O
or,O
other,O
terms,O
and,O
conditions,O
shall,O
be,O
binding,O
unless,O
specified,O
in,O
writing,O
and,O
specifically,O
endorsed,O
.,O
COURT,O
COSTS,O
:,O
This,O
agreement,O
shall,O
be,O
governed,O
by,O
the,O
laws,O
of,O
the,O
Republic,B-LOC
of,I-LOC
the,I-LOC
Philippines,L-LOC
.,O
In,O
the,O
event,O
that,O
any,O
portion,O
of,O
this,O
agreement,O
shall,O
be,O
found,O
to,O
be,O
unsupportable,O
under,O
the,O
law,O
',',O
the,O
remaining,O
provisions,O
shall,O
continue,O
to,O
be,O
valid,O
and,O
subject,O
to,O
enforcement,O
in,O
the,O
courts,O
without,O
exception,O
.,O
DEFAULT,O
BY,O
RESIDENT,O
:,O
Any,O
breach,O
or,O
violation,O
of,O
any,O
provision,O
of,O
this,O
agreement,O
by,O
Resident(s,U-ORG
),O
or,O
any,O
untrue,O
or,O
misleading,O
information,O
in,O
Resident(s,U-MISC
),O
’s,O
application,O
shall,O
give,O
the,O
Owner(s,U-ORG
),O
the,O
right,O
to,O
terminate,O
this,O
contract,O
',',O
evict,O
the,O
Resident(s,U-MISC
),O
and,O
to,O
take,O
possession,O
of,O
the,O
residence,O
.,O
The,O
Resident(s,U-ORG
),O
agrees,O
to,O
a,O
forfeiture,O
of,O
the,O
security,O
deposit,O
and,O
Owner(s,U-ORG
),O
may,O
still,O
purse,O
any,O
remaining,O
amounts,O
due,O
and,O
owing,O
.,O
9,O
.,O
ACCEPTANCE,O
OF,O
PROPERTY,O
:,O
Resident(s,O
),O
accepts,O
the,O
",O
AS,O
IS,O
",O
condition,O
of,O
the,O
property,O
',',O
waiving,O
inspection,O
of,O
same,O
by,O
Owner(s,U-ORG
),O
and,O
agrees,O
to,O
notify,O
Owner(s,U-ORG
),O
of,O
any,O
defects,O
.,O
Resident(s,U-ORG
),O
further,O
agrees,O
to,O
indemnify,O
or,O
assure,O
Owner(s,U-ORG
),O
against,O
any,O
loss,O
or,O
liability,O
arising,O
out,O
of,O
Resident(s,U-ORG
),O
’s,O
use,O
of,O
the,O
property,O
.,O
MAINTENANCE,O
:,O
Resident(s,U-ORG
),O
agrees,O
to,O
maintain,O
the,O
premises,O
during,O
the,O
period,O
of,O
this,O
agreement,O
.,O
This,O
includes,O
woodwork,O
',',O
ceilings,O
',',O
walls,O
',',O
floors,O
',',O
furnishings,O
and,O
fixtures,O
',',O
appliances,O
',',O
windows,O
',',O
screens,O
doors,O
',',O
fences,O
',',O
plumbing,O
',',O
electrical,O
',',O
and,O
mechanical,O
systems,O
.,O
Tacks,O
',',O
nails,O
',',O
or,O
other,O
objects,O
nailed,O
or,O
screwed,O
into,O
the,O
walls,O
or,O
ceilings,O
or,O
floors,O
will,O
be,O
removed,O
at,O
the,O
termination,O
of,O
this,O
agreement,O
.,O
Damage,O
caused,O
by,O
tacks,O
',',O
nails,O
',',O
or,O
other,O
objects,O
nailed,O
or,O
screwed,O
into,O
the,O
ceilings,O
or,O
walls,O
or,O
floors,O
;,O
damage,O
caused,O
by,O
rain,O
and,O
wind,O
as,O
a,O
result,O
of,O
leaving,O
windows,O
or,O
doors,O
open,O
',',O
or,O
damage,O
caused,O
by,O
overflow,O
of,O
water,O
',',O
or,O
stoppage,O
of,O
waste,O
pipes,O
',',O
breakage,O
of,O
glass,O
',',O
and,O
damage,O
to,O
screens,O
',',O
whether,O
caused,O
by,O
abuse,O
or,O
neglect,O
is,O
the,O
responsibility,O
of,O
the,O
Resident(s,O
),O
.,O
RESIDENT,O
’S,O
OBLIGATIONS,O
:,O
The,O
Residents,O
),O
agrees,O
to,O
meet,O
all,O
of,O
Resident(s,U-ORG
),O
’s,O
obligations,O
;,O
including,O
:,O
Taking,O
affirmative,O
action,O
to,O
insure,O
that,O
nothing,O
exists,O
which,O
might,O
piace,O
the,O
Owner(s,U-ORG
),O
in,O
violation,O
of,O
applicable,O
building,O
',',O
housing,O
and,O
health,O
codes,O
.,O
Keeping,O
the,O
dwelling,O
/,O
house,O
clean,O
',',O
and,O
sanitary,O
;,O
removing,O
garbage,O
and,O
trash,O
as,O
they,O
accumulate,O
;,O
maintaining,O
plumbing,O
in,O
good,O
working,O
order,O
to,O
prevent,O
stoppages,O
and,O
or,O
leakage,O
of,O
plumbing,O
',',O
fixtures,O
',',O
faucets,O
',',O
pipes,O
',',O
etc,O
.,O
Operate,O
all,O
electrical,O
',',O
plumbing,O
',',O
sanitary,O
',',O
and,O
other,O
appliances,O
in,O
a,O
reasonable,O
and,O
safe,O
manner,O
.,O
Assuring,O
that,O
property,O
belonging,O
to,O
the,O
Owncr(s,U-ORG
),O
is,O
safeguarded,O
against,O
damage,O
',',O
destruction,O
',',O
loss,O
',',O
removal,O
',',O
or,O
theft,O
.,O
Conducting,O
him,O
/,O
herself,O
',',O
his,O
/,O
her,O
family,O
',',O
friends,O
',',O
guests,O
and,O
visitors,O
in,O
a,O
manner,O
which,O
will,O
not,O
disturb,O
others,O
.,O
Resident(s,U-MISC
),O
warrants,O
that,O
he,O
/,O
she,O
will,O
meet,O
the,O
above,O
conditions,O
in,O
every,O
respect,O
',',O
and,O
acknowledges,O
that,O
failure,O
to,O
do,O
so,O
will,O
be,O
grounds,O
for,O
termination,O
of,O
this,O
agreement,O
and,O
loss,O
of,O
all,O
deposits,O
without,O
further,O
recourse,O
.,O
CLEANING,O
:,O
Resident(s,O
),O
accepts,O
premises,O
in,O
its,O
current,O
state,O
of,O
cleanliness,O
and,O
agrees,O
to,O
return,O
it,O
in,O
a,O
like,O
condition,O
.,O
REMOVAL,O
OF,O
PROPERTY,O
:,O
Resident(s,O
),O
agrees,O
not,O
to,O
remove,O
or,O
alter,O
in,O
any,O
way,O
Owner(s,U-ORG
),O
’s,U-ORG
property,O
without,O
first,O
requesting,O
permission,O
from,O
the,O
Owner(s,U-ORG
),O
.,O
Any,O
removal,O
or,O
alteration,O
of,O
Owner(s,U-ORG
),O
’s,O
property,O
without,O
permission,O
shall,O
constitute,O
abandonment,O
and,O
surrender,O
of,O
the,O
premises,O
',',O
and,O
termination,O
by,O
the,O
tenant,O
of,O
this,O
agreement,O
Owner(s,U-ORG
),O
may,O
take,O
immediate,O
possession,O
and,O
exclude,O
Resident(s,O
),O
from,O
the,O
property,O
',',O
storing,O
all,O
Resident(s,O
),O
possessions,O
at,O
Resident(s,U-ORG
),O
’s,O
expense,O
pending,O
reimbursement,O
in,O
full,O
for,O
Owner(s,U-MISC
),O
’s,O
loss,O
and,O
damages,O
.,O
REPAIRS,O
:,O
The,O
Resident(s,O
),O
should,O
contact,O
the,O
Owner(s,U-ORG
),O
for,O
emergencies,O
or,O
for,O
urgent,O
and,O
major,O
repairs,O
.,O
In,O
the,O
event,O
repairs,O
are,O
needed,O
beyond,O
the,O
competence,O
of,O
the,O
Resident(s,U-MISC
),O
',',O
he,O
/,O
she,O
is,O
urged,O
to,O
arrange,O
for,O
professional,O
assistance,O
.,O
Any,O
improvement,O
made,O
by,O
the,O
tenant,O
shall,O
become,O
the,O
property,O
of,O
the,O
Owner(s,U-ORG
),O
at,O
the,O
conclusion,O
of,O
this,O
agreement,O
.,O
UTILITIES,O
:,O
Resident(s,U-MISC
),O
shall,O
be,O
responsible,O
for,O
payments,O
of,O
all,O
utilities,O
',',O
electricity,O
',',O
water,O
and,O
sewer,O
charges,O
',',O
association,O
dues,O
',',O
telephone,O
or,O
other,O
bills,O
incurred,O
during,O
their,O
residency,O
.,O
They,O
specifically,O
authorize,O
the,O
Owner(s,U-MISC
),O
to,O
deduct,O
amounts,O
of,O
unpaid,O
bills,O
from,O
their,O
deposits,O
in,O
the,O
event,O
they,O
remain,O
unpaid,O
after,O
the,O
termination,O
of,O
this,O
agreement,O
.,O
PHONE,O
:,O
Resident(s,O
),O
may,O
install,O
and,O
maintain,O
telephone,O
service,O
',',O
and,O
agrees,O
to,O
furnish,O
to,O
the,O
owner,O
the,O
phone,O
number,O
',',O
and,O
any,O
changes,O
',',O
within,O
3,O
days,O
after,O
installation,O
.,O
VEHICLES,O
:,O
Resident(s,O
),O
agrees,O
to,O
park,O
ONLY,O
ON,O
THE,O
PAVED,O
DRIVEWAY,O
PROVIDED,O
his,O
/,O
her,O
automobile,O
described,O
as,O
follows,O
:,O
Resident(s,O
),O
agrees,O
that,O
no,O
vehicle,O
may,O
be,O
repaired,O
in,O
the,O
paved,O
driveway,O
.,O
PETS,O
:,O
The,O
Resident(s,O
),O
specifically,O
understands,O
and,O
agrees,O
:,O
No,O
pet,O
which,O
is,O
attacked,O
-,O
trained,O
or,O
vicious,O
',',O
with,O
a,O
history,O
of,O
biting,O
people,O
or,O
other,O
animals,O
',',O
or,O
of,O
property,O
damage,O
will,O
be,O
kept,O
on,O
the,O
premises,O
;,O
That,O
the,O
Resident(s,U-MISC
),O
is,O
solely,O
responsible,O
for,O
any,O
and,O
all,O
damage,O
to,O
the,O
Owner(s,U-ORG
),O
’s,U-ORG
property,O
including,O
',',O
but,O
not,O
limited,O
to,O
the,O
premises,O
',',O
blinds,O
',',O
wall,O
',',O
furnishings,O
and,O
appliances,O
;,O
That,O
in,O
a,O
like,O
manner,O
',',O
he,O
/,O
she,O
is,O
responsible,O
for,O
any,O
and,O
all,O
damage,O
or,O
loss,O
to,O
persons,O
or,O
property,O
of,O
others,O
caused,O
by,O
the,O
Resident(s,U-MISC
),O
’s,O
pet(s,O
),O
and,O
in,O
this,O
regard,O
does,O
hereby,O
agree,O
to,O
hold,O
the,O
Owner(s,U-MISC
),O
harmless,O
for,O
any,O
such,O
damage,O
;,O
That,O
all,O
pet(s,O
),O
should,O
be,O
maintained,O
in,O
a,O
humane,O
and,O
lawful,O
manner,O
;,O
That,O
all,O
pet,O
waste,O
shall,O
be,O
removed,O
and,O
disposed,O
of,O
promptly,O
',',O
including,O
waste,O
in,O
neighbor,O
’s,O
yards,O
distributed,O
by,O
Resident(s,O
),O
’s,O
pets,O
;,O
That,O
all,O
pets,O
shall,O
be,O
maintained,O
so,O
as,O
to,O
not,O
cause,O
annoyance,O
to,O
others,O
.,O
RESIDENT,O
’S,O
ABANDONMENT,O
:,O
If,O
Resident(s,O
),O
leaves,O
said,O
premises,O
unoccupied,O
for,O
15,O
days,O
while,O
rent,O
is,O
due,O
and,O
unpaid,O
',',O
Owner(s,U-ORG
),O
is,O
granted,O
the,O
right,O
hereunder,O
to,O
take,O
immediate,O
possession,O
thereof,O
and,O
to,O
exclude,O
Resident(s,U-MISC
),O
there,O
from,O
;,O
removing,O
at,O
his,O
/,O
her,O
expense,O
all,O
his,O
/,O
her,O
property,O
contained,O
therein,O
and,O
placing,O
it,O
into,O
storage,O
at,O
Resident(s,O
),O
’s,O
expense,O
.,O
TERMINATION,O
:,O
After,O
one,O
month,O
’s,O
rental,O
payment,O
has,O
been,O
received,O
',',O
this,O
contract,O
may,O
be,O
terminated,O
by,O
mutual,O
consent,O
of,O
the,O
parties,O
',',O
or,O
by,O
either,O
party,O
giving,O
written,O
notice,O
of,O
at,O
least,O
15,O
days,O
prior,O
to,O
the,O
end,O
of,O
any,O
monthly,O
period,O
.,O
All,O
parties,O
agree,O
that,O
termination,O
of,O
this,O
agreement,O
prior,O
to,O
the,O
20th,O
day,O
of,O
May,O
',',O
2008,O
regardless,O
of,O
cause,O
will,O
constitute,O
a,O
breach,O
of,O
the,O
tenancy,O
as,O
agreed,O
on,O
page,O
1,O
and,O
all,O
deposits,O
shall,O
be,O
forfeited,O
in,O
favor,O
of,O
the,O
Owner(s,U-ORG
),O
as,O
full,O
liquidated,O
damages,O
at,O
the,O
Owner(s,U-ORG
),O
’s,O
option,O
.,O
RETURN,O
OF,O
DEPOSIT,O
:,O
Thirty,O
days,O
after,O
termination,O
of,O
occupancy,O
',',O
the,O
Owner(s,U-ORG
),O
will,O
send,O
the,O
balance,O
of,O
the,O
deposit,O
to,O
the,O
address,O
provided,O
by,O
the,O
Resident(s,U-ORG
),O
',',O
payable,O
to,O
the,O
signatories,O
hereto,O
',',O
or,O
Owner(s,U-ORG
),O
will,O
impose,O
a,O
claim,O
on,O
the,O
deposit,O
and,O
so,O
notify,O
the,O
Resident(s,U-ORG
),O
by,O
certified,O
letter,O
.,O
If,O
such,O
written,O
claim,O
is,O
not,O
sent,O
',',O
the,O
Owner(s,U-ORG
),O
relinquishes,O
his,O
right,O
to,O
make,O
any,O
further,O
claim,O
on,O
the,O
deposit,O
and,O
must,O
return,O
it,O
to,O
the,O
Resident(s,U-ORG
),O
provided,O
Residents,O
),O
has,O
given,O
the,O
Owner(s,U-ORG
),O
notice,O
of,O
intent,O
to,O
vacate,O
',',O
abandon,O
',',O
and,O
terminate,O
this,O
agreement,O
proper,O
to,O
the,O
expiration,O
of,O
its,O
full,O
term,O
',',O
at,O
least,O
7,O
days,O
in,O
advance,O
.,O
RELEASE,O
OF,O
DEPOSIT,O
:,O
Release,O
of,O
security,O
deposit,O
is,O
subject,O
to,O
the,O
provisions,O
as,O
follows,O
:,O
The,O
full,O
term,O
of,O
this,O
agreement,O
has,O
been,O
completed,O
.,O
Formal,O
written,O
notice,O
has,O
been,O
given,O
.,O
No,O
damage,O
or,O
deterioration,O
to,O
the,O
premises,O
',',O
structures,O
',',O
or,O
grounds,O
is,O
evident,O
.,O
The,O
entire,O
dwelling,O
/,O
house,O
',',O
appliance,O
and,O
closets,O
are,O
clean,O
and,O
left,O
free,O
of,O
insects,O
',',O
and,O
all,O
debris,O
and,O
garbage,O
have,O
been,O
removed,O
from,O
the,O
property,O
;,O
walls,O
',',O
ceilings,O
and,O
floors,O
are,O
cleaned,O
and,O
left,O
odorless,O
.,O
Any,O
and,O
all,O
unpaid,O
charges,O
',',O
delinquent,O
rents,O
',',O
utility,O
charges,O
',',O
etc,O
.,O
',',O
have,O
been,O
paid,O
in,O
full,O
.,O
All,O
keys,O
have,O
been,O
returned,O
',',O
including,O
keys,O
to,O
any,O
new,O
locks,O
installed,O
while,O
Residents,O
),O
was,O
in,O
possession,O
.,O
A,O
forwarding,O
address,O
has,O
been,O
left,O
with,O
the,O
Owner(s,O
),O
.,O
OWNERS,O
AGENTS,O
AND,O
ACCESS,O
:,O
The,O
Owner(s,O
),O
may,O
be,O
represented,O
by,O
an,O
agent,O
who,O
will,O
carry,O
identification,O
.,O
Resident(s,O
),O
specifically,O
agrees,O
to,O
permit,O
the,O
Owner(s,U-ORG
),O
or,O
agent(s,O
),O
access,O
to,O
the,O
premises,O
for,O
the,O
purposes,O
of,O
inspection,O
',',O
repairs,O
',',O
or,O
to,O
show,O
the,O
property,O
to,O
another,O
person,O
at,O
reasonable,O
hours,O
',',O
on,O
request,O
.,O
RENEWAI,O
.,O
TERM,O
:,O
At,O
the,O
end,O
of,O
initial,O
term,O
herein,O
',',O
Owner(s,U-ORG
),O
may,O
elect,O
to,O
renew,O
for,O
another,O
term,O
but,O
at,O
a,O
rental,O
increase,O
of,O
FIVE,O
HUNDRED,O
PESOS,O
IP,O
500.001,O
to,O
the,O
current,O
agreed,O
rental,O
pay,O
.,O
ACKNOWLEDGMENT,O
:,O
In,O
this,O
agreement,O
the,O
Singular,U-MISC
number,O
where,O
used,O
will,O
also,O
include,O
the,O
Plural,U-MISC
',',O
the,O
Masculine,O
gender,O
will,O
include,O
the,O
Feminine,O
',',O
the,O
terms,O
Owner,O
',',O
Owners,O
',',O
and,O
Owner(s,O
),O
will,O
include,O
Landlord,O
',',O
Lesser,O
',',O
and,O
the,O
terms,O
Resident,O
',',O
Residents,O
',',O
and,O
Resident(s,O
),O
will,O
include,O
Tenant,B-MISC
',',I-MISC
Lessee,L-MISC
.,O
The,O
below,O
-,O
signed,O
parties,O
acknowledge,O
that,O
they,O
have,O
read,O
and,O
understand,O
all,O
of,O
the,O
provisions,O
of,O
this,O
agreement,O
.,O
This,O
contract,O
is,O
bound,O
by,O
all,O
heirs,O
',',O
executors,O
',',O
successors,O
and/or,O
assigns,O
.,O
LEGAL,O
CONTRACT,O
:,O
This,O
is,O
a,O
legally,O
binding,O
contract,O
.,O
If,O
you,O
do,O
not,O
understand,O
any,O
part,O
of,O
this,O
contract,O
',',O
seek,O
competent,O
legal,O
advice,O
before,O
signing,O
.,O
32,O
.,O
RIGHT,O
TO,O
SIGN,O
:,O
The,O
individual(s,O
),O
signing,O
this,O
House,U-ORG
Rental,O
Contract,O
as,O
to,O
Resident(s,U-MISC
),O
stipulates,O
and,O
warrants,O
that,O
he,O
/,O
she,O
has,O
the,O
right,O
to,O
sign,O
for,O
and,O
to,O
bind,O
all,O
occupants,O
.,O
IN,O
WITNESS,O
WHEREOF,O
',',O
the,O
parties,O
hereto,O
have,O
set,O
their,O
hands,O
this,O
2007,O
',',O
at,O
Manila,U-LOC
GERALDINE,O
Q.,O
GALINATO,O
Resident,O
CELESTINO,O
ALFARO,O
Resident,O
’s,O
Immediate,O
Relative,O
/,O
Occupant,O
Mary,O
Rose,O
C.,B-PER
Ingles,L-PER
Owner,O
Antonio,B-PER
Levy,I-PER
S.,I-PER
Ingles,L-PER
',',O
Jr.,O
Owner,O
SIGNED,O
IN,O
THE,O
PRESENCE,O
OF,O
:,O
WITNESS,O
REPUBLIC,U-LOC
OF,O
THE,O
PHILIPPINES,O
},O
CITY,B-LOC
OF,I-LOC
MANILA,L-LOC
},O
BEFORE,O
ME,O
',',O
a,O
Notary,B-ORG
Public,L-ORG
',',O
for,O
and,O
in,O
Manila,U-LOC
personally,O
appeared,O
the,O
following,O
persons,O
:,O
known,O
to,O
me,O
and,O
to,O
me,O
known,O
to,O
be,O
the,O
same,O
persons,O
who,O
executed,O
the,O
foregoing,O
instrument,O
and,O
acknowledgement,O
to,O
me,O
that,O
the,O
same,O
is,O
their,O
free,O
and,O
voluntary,O
act,O
and,O
deed,O
.,O
This,O
instrument,O
refers,O
to,O
as,O
House,O
Rental,O
Contract,O
of,O
a,O
two,O
-,O
bedroom,O
residential,O
unit,O
located,O
at,O
Lot,B-MISC
6,L-MISC
',',O
Block,B-MISC
20,L-MISC
',',O
Royal,B-LOC
South,I-LOC
Townhomes,L-LOC
',',O
Marcos,B-LOC
Alvarez,I-LOC
Avenue,L-LOC
',',O
Talon,U-LOC
5,O
',',O
Las,B-LOC
Pinas,I-LOC
City,L-LOC
',',O
Metro,B-LOC
Manila,L-LOC
',',O
consisting,O
of,O
five,O
(,O
5,O
),O
pages,O
including,O
this,O
one,O
wherein,O
this,O
acknowledgement,O
is,O
written,O
and,O
has,O
been,O
signed,O
by,O
the,O
parties,O
hereto,O
and,O
their,O
instrumental,O
witnesses,O
at,O
the,O
upper,O
portion,O
of,O
this,O
page,O
and,O
left,O
hand,O
margin,O
of,O
all,O
other,O
pages,O
hereof,O
.,O
WITNESS,O
MY,O
HAND,O
AND,O
SEAL,O
',',O
this,O
PROMISORY,O
NOTE,O
DOCUMENT,O
:,O
I,O
',',O
GERALDINE,O
O.,O
CAM,O
NATO,O
Resident(s,O
),O
',',O
of,O
legal,O
age,O
