words,tags
interest,O
to,O
the,O
tenant,O
at,O
the,O
time,O
of,O
vacating,O
the,O
premises,O
or,O
within,O
12,O
months,O
of,O
commencement,O
of,O
this,O
agreement,O
whichever,O
is,O
earlier,O
.,O
At,O
the,O
termination,O
of,O
the,O
period,O
of,O
tenancy,O
the,O
tenant,O
agrees,O
to,O
surrender,O
to,O
the,O
Landlord,U-ORG
the,O
vacant,O
possession,O
of,O
the,O
premises,O
without,O
raising,O
any,O
objection,O
.,O
This,O
rental,O
agreement,O
can,O
be,O
terminated,O
at,O
any,O
time,O
by,O
three,O
months,O
notice,O
on,O
either,O
side,O
and,O
on,O
such,O
termination,O
the,O
tenant,O
shall,O
surrender,O
the,O
vacant,O
possession,O
of,O
the,O
premises,O
to,O
the,O
Landlord,U-ORG
.,O
If,O
for,O
by,O
any,O
reason,O
the,O
tenant,O
occupies,O
the,O
building,O
for,O
a,O
period,O
that,O
includes,O
part,O
of,O
a,O
month,O
',',O
it,O
is,O
agreed,O
that,O
the,O
rent,O
will,O
be,O
charged,O
on,O
a,O
pro,O
-,O
rated,O
basis,O
for,O
that,O
month,O
.,O
The,O
landlord,O
shall,O
pay,O
all,O
existing,O
and,O
future,O
taxes,O
',',O
rates,O
and,O
assessments,O
in,O
respect,O
of,O
the,O
lease,O
hold,O
including,O
the,O
municipal,O
or,O
other,O
tax,O
assessed,O
by,O
a,O
local,O
authority,O
on,O
the,O
value,O
of,O
the,O
building,O
or,O
annual,O
letting,O
value,O
of,O
the,O
building,O
and,O
all,O
other,O
rates,O
',',O
taxes,O
and,O
assessments,O
levied,O
by,O
any,O
authority,O
whatsoever,O
.,O
The,O
tenant,O
shall,O
pay,O
the,O
electricity,O
and,O
water,O
supply,O
charges,O
for,O
the,O
period,O
of,O
time,O
he,O
occupies,O
the,O
premises,O
.,O
The,O
tenant,O
agrees,O
to,O
leave,O
at,O
the,O
end,O
of,O
tenancy,O
the,O
premises,O
in,O
good,O
condition,O
as,O
they,O
are,O
now,O
',',O
subject,O
to,O
reasonable,O
wear,O
and,O
tear,O
.,O
The,O
tenant,O
also,O
agreed,O
not,O
to,O
let,O
out,O
the,O
building,O
or,O
a,O
portion,O
of,O
it,O
to,O
anybody,O
else,O
.,O
The,O
tenant,O
shall,O
not,O
commit,O
any,O
act,O
of,O
waste,O
in,O
the,O
premises,O
.,O
11,O
The,O
tenant,O
also,O
agrees,O
to,O
make,O
any,O
maintenance,O
on,O
the,O
building,O
as,O
mutually,O
agreed,O
upon,O
by,O
the,O
tenant,O
and,O
the,O
landlord,O
and,O
the,O
said,O
expenses,O
shall,O
be,O
adjusted,O
against,O
the,O
rent,O
amount,O
due,O
to,O
the,O
landlord,O
.,O
12.The,O
landlord,O
shall,O
retain,O
the,O
original,O
of,O
this,O
agreement,O
and,O
the,O
tenant,O
shall,O
retain,O
its,O
duplicate,O
.,O
WITNESS,O
WHERE,O
OF,O
Namashivayam,U-PER
',',O
the,O
landlord,O
and,O
Mrs,O
.,O
Thenmalar,U-ORG
',',O
the,O
tenant,O
have,O
affixed,O
their,O
signatures,O
on,O
Jan,O
10,O
',',O
2011,O
.,O
(,O
Land,B-ORG
Lord,L-ORG
),O
(,O
Tenant,O
),O
Witness,O
:,O
