words,tags
of,O
the,O
SECOND,B-ORG
PART,L-ORG
represented,O
by,O
its,O
Branch,U-ORG
-,O
in,O
-,O
Charge,O
duly,O
authorized,O
for,O
this,O
MISS,B-ORG
YASODA,I-ORG
SUNWAR,L-ORG
Daughter,O
of,O
Late,B-MISC
Phulman,I-MISC
Sunwar,L-MISC
',',O
Hindu,U-MISC
by,O
religion,O
',',O
Indian,U-MISC
by,O
Nationality,O
',',O
Service,O
by,O
occupation,O
resident,O
of,O
Turibari,U-LOC
',',O
Junglee,B-LOC
Mohal,L-LOC
',',O
P.0,U-LOC
.,O
Salugara-08,U-LOC
',',O
P.S.,B-LOC
Bhaktinagar,L-LOC
',',O
District,B-LOC
Jalpaiguri,L-LOC
in,O
the,O
State,B-LOC
of,I-LOC
West,I-LOC
Bengal,L-LOC
.,O
WHEREAS,O
:,O
The,O
LESSOR,U-ORG
is,O
the,O
sole,O
and,O
absolute,O
Owner,O
in,O
respect,O
of,O
all,O
that,O
a,O
premises,O
measuring,O
about,O
Sq,U-LOC
.,O
Ft,U-LOC
.,O
more,O
or,O
less,O
at,O
First,O
floor,O
of,O
the,O
building,O
named,O
",O
JOSHI,B-LOC
KUNJ,L-LOC
",O
building,O
situated,O
in,O
the,O
2nd,B-LOC
Mile,I-LOC
Sevoke,I-LOC
Road,L-LOC
',',O
Opposite,B-LOC
Akashvani,I-LOC
Bhawan,L-LOC
',',O
P.S.,B-LOC
Bhaktinagar,L-LOC
',',O
P.0,U-LOC
.,O
Ektiasal-02,U-LOC
',',O
Siliguri,U-LOC
',',O
District,U-LOC
-,O
Jalpaiguri,U-LOC
as,O
more,O
fully,O
described,O
in,O
Schedule,O
hereunder,O
written,O
(,O
for,O
the,O
sake,O
of,O
brevity,O
herein,O
after,O
referred,O
to,O
as,O
said,O
",O
office,O
premises,O
",O
),O
.,O
The,O
LESSEE,U-ORG
is,O
a,O
Private,B-ORG
Limited,I-ORG
Company,L-ORG
engaged,O
in,O
the,O
real,O
estate,O
business,O
and,O
as,O
such,O
is,O
in,O
need,O
of,O
a,O
office,O
space,O
to,O
run,O
its,O
business,O
transactions,O
and,O
operations,O
.,O
The,O
LESSOR,U-ORG
is,O
no,O
way,O
related,O
with,O
the,O
activities,O
of,O
the,O
LESSEE,U-ORG
and,O
shall,O
not,O
be,O
responsible,O
for,O
the,O
acts,O
and,O
deeds,O
of,O
the,O
LESSEE,U-ORG
.,O
The,O
LESSEE,U-ORG
having,O
requirement,O
of,O
same,O
for,O
its,O
commercial,O
purpose,O
',',O
approached,O
/,O
requested,O
the,O
LESSOR,U-ORG
to,O
grant,O
lease,O
in,O
respect,O
of,O
the,O
aforesaid,O
office,O
premises,O
for,O
a,O
period,O
of,O
36,O
(,O
Thirty,O
Six,O
),O
months,O
which,O
shall,O
be,O
counted,O
from,O
1st,O
September,O
2018,O
on,O
lease,O
and,O
accordingly,O
the,O
LESSOR,U-ORG
agreed,O
.,O
Cont,O
Page,O
3,O
to,O
grant,O
license,O
in,O
favor,O
of,O
the,O
LESSEE,U-MISC
in,O
respect,O
of,O
the,O
said,O
well,O
Build,O
aforesaid,O
office,O
premises,O
(,O
as,O
more,O
fully,O
described,O
in,O
the,O
Schedule,O
hereunder,O
written,O
),O
for,O
a,O
period,O
of,O
36,O
(,O
Thirty,O
Six,O
),O
months,O
counted,O
from,O
the,O
1st,O
September,O
2018,O
.,O
That,O
now,O
both,O
the,O
LESSOR,U-ORG
and,O
the,O
LESSEE,U-ORG
mutually,O
decided,O
to,O
execute,O
these,O
presents,O
of,O
Leave,B-MISC
and,I-MISC
License,L-MISC
in,O
order,O
to,O
avoid,O
all,O
sorts,O
of,O
future,O
misunderstandings,O
and,O
confusions,O
amongst,O
themselves,O
.,O
NOW,O
THIS,O
AGREEMENT,O
WITNESSETH,O
AS,O
FOLLOWS,O
:,O
That,O
the,O
lease,O
agreement,O
in,O
favor,O
of,O
the,O
LESSEE,U-MISC
has,O
been,O
executed,O
for,O
a,O
period,O
of,O
36,O
(,O
Thirty,O
Six,O
),O
months,O
commencing,O
from,O
1st,O
September,O
2018,O
.,O
That,O
the,O
LESSOR,U-ORG
shall,O
pay,O
to,O
the,O
LESSOR,U-ORG
a,O
monthly,O
lease,O
fees,O
amounting,O
to,O
Rs.23000/-,O
(,O
Rupees,O
Twenty,O
Three,O
Thousand,O
only,O
),O
per,O
month,O
for,O
the,O
period,O
of,O
36(Thirty,O
Six,O
),O
months,O
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
pay,O
the,O
aforesaid,O
monthly,O
License,O
fee,O
in,O
the,O
-,O
succeeding,O
month,O
accordingly,O
on,O
or,O
before,O
the,O
10th,O
of,O
English,B-MISC
Calendar,L-MISC
month,O
without,O
claiming,O
any,O
deduction,O
or,O
abatement,O
on,O
any,O
account,O
whatsoever,O
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
pay,O
the,O
proportionate,O
share,O
of,O
the,O
common,O
maintenance,O
expenses,O
amounting,O
to,O
Rs.920/-(Rupees,U-MISC
Nine,O
hundred,O
twenty,O
),O
only,O
per,O
month,O
on,O
time,O
to,O
the,O
LESSOR,U-MISC
.,O
That,O
the,O
Lessee,U-MISC
shall,O
pay,O
a,O
sum,O
of,O
'Rs.80,000/-(Rupees',O
Eighty,B-MISC
Thousand)only,L-MISC
as,O
interest,O
free,O
refundable,O
security,O
deposit,O
to,O
the,O
Lessor,U-ORG
and,O
on,O
completion,O
of,O
the,O
lease,O
period,O
the,O
Lessor,U-MISC
shall,O
be,O
liable,O
to,O
refund,O
the,O
security,O
deposit,O
without,O
interest,O
subject,O
to,O
peaceful,O
physical,O
handover,O
of,O
the,O
aforesaid,O
office,O
premises,O
by,O
the,O
Lessee,U-MISC
to,O
the,O
Lessor,U-MISC
.,O
That,O
on,O
the,O
expiry,O
of,O
the,O
aforesaid,O
lease,O
period,O
on,O
31st,O
August,O
202land,O
on,O
the,O
request,O
of,O
the,O
LESSEE,U-MISC
in,O
writing,O
before,O
one,O
month,O
from,O
the,O
date,O
of,O
expiry,O
of,O
License,B-MISC
Period,L-MISC
',',O
the,O
LESSOR,U-ORG
at,O
her,O
own,O
free,O
will,O
and,O
liberty,O
can,O
renew,O
the,O
license,O
for,O
a,O
further,O
period,O
as,O
required,O
by,O
the,O
Lessee,U-ORG
.,O
7,O
That,O
if,O
the,O
Lessor,U-ORG
sells,O
',',O
transfers,O
',',O
bequeaths,O
',',O
gifts,O
',',O
mortgages,O
or,O
in,O
any,O
manner,O
transfers,O
ownerships,O
or,O
control,O
of,O
the,O
office,O
premises,O
forming,O
subject,O
matter,O
of,O
these,O
presents,O
',',O
the,O
lease,O
shall,O
remain,O
effect,O
for,O
full,O
period,O
of,O
the,O
lease,O
period,O
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
be,O
entitled,O
to,O
get,O
the,O
electricity,O
conlction,O
in,O
its,O
own,O
name,O
from,O
WBSEDCL,U-ORG
',',O
the,O
Lessor,U-ORG
shall,O
provide,O
NOC,U-ORG
to,O
the,O
WBSEDCL,U-ORG
in,O
this,O
regard,O
.,O
That,O
the,O
LESSEE,U-MISC
herein,O
shall,O
at,O
its,O
own,O
cost,O
keep,O
the,O
aforesaid,O
office,O
premises,O
in,O
good,O
and,O
tenantable,O
condition,O
and,O
also,O
at,O
its,O
own,O
cost,O
make,O
good,O
the,O
broken,O
doors,O
',',O
window,O
',',O
fittings,O
etc,O
.,O
excluding,O
the,O
liability,O
arising,O
out,O
riots,O
and,O
act,O
of,O
God,U-PER
and,O
normal,O
wear,O
and,O
tear,O
.,O
That,O
the,O
LESSOR,U-ORG
shall,O
not,O
be,O
responsible,O
for,O
repairs,O
or,O
damages,O
arising,O
out,O
of,O
negligence,O
of,O
LESSEE,U-MISC
.,O
All,O
repairs,O
will,O
be,O
made,O
by,O
the,O
LESSEE,O
.,O
That,O
the,O
Municipal,B-ORG
Corporation,L-ORG
holding,O
Tax,O
and,O
property,O
taxes,O
on,O
the,O
office,O
premises,O
shall,O
be,O
paid,O
by,O
the,O
LESSOR,U-ORG
.,O
That,O
the,O
LESSEE,U-ORG
agrees,O
that,O
it,O
shall,O
not,O
in,O
any,O
manner,O
assign,O
',',O
transfer,O
',',O
sublet,O
or,O
otherwise,O
part,O
with,O
the,O
possession,O
of,O
the,O
said,O
office,O
premises,O
or,O
any,O
part,O
thereof,O
in,O
favour,O
of,O
any,O
person,O
or,O
party,O
whomsoever,O
.,O
That,O
the,O
LESSEE,U-MISC
agrees,O
that,O
it,O
will,O
use,O
the,O
said,O
office,O
for,O
business,O
/,O
commercial,O
purposes,O
only,O
and,O
not,O
for,O
creating,O
any,O
sorts,O
of,O
nuisance,O
.,O
That,O
the,O
LESSEE,U-MISC
hereby,O
undertakes,O
not,O
to,O
conduct,O
any,O
illegal/,O
antisocial,O
/,O
immoral,O
/,O
indecent,O
activities,O
in,O
the,O
said,O
office,O
premises,O
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
not,O
expose,O
the,O
LESSOR,U-MISC
to,O
any,O
damage,O
',',O
loss,O
',',O
harm,O
due,O
to,O
any,O
legal/,O
Government/,B-ORG
Society,L-ORG
’s,O
action,O
or,O
any,O
action,O
by,O
the,O
person,O
so,O
affected,O
by,O
the,O
misdeeds,O
of,O
the,O
LESSEE,U-MISC
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
not,O
store,O
any,O
injurious,O
goods,O
or,O
combustible,O
substance,O
in,O
the,O
said,O
premises,O
which,O
may,O
injure,O
or,O
damage,O
the,O
office,O
premises,O
or,O
the,O
building,O
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
observe,O
all,O
the,O
rules,O
',',O
regulations,O
now,O
in,O
force,O
or,O
as,O
may,O
be,O
imposed,O
hereafter,O
by,O
the,O
concerned,O
Society,B-ORG
',',I-ORG
Government,I-ORG
and,I-ORG
Municipal,I-ORG
Authorities,L-ORG
in,O
respect,O
of,O
its,O
use,O
and,O
occupation,O
of,O
the,O
said,O
office,O
premises,O
from,O
time,O
to,O
time,O
.,O
That,O
the,O
LESSEE,U-MISC
shall,O
permit,O
the,O
LESSOR,U-ORG
and,O
her,O
agent,O
during,O
office,O
hours,O
to,O
enter,O
upon,O
and,O
inspect,O
the,O
condition,O
of,O
the,O
aforesaid,O
office,O
premises,O
.,O
Cont,O
P/5,O
Page,O
-,O
5,O
That,O
the,O
LESSEE,U-MISC
binds,O
itself,O
to,O
vacate,O
and,O
handover,O
the,O
peaceful,O
vacant,O
possession,O
of,O
the,O
said,O
office,O
in,O
good,O
order,O
and,O
condition,O
',',O
normal,O
wear,O
and,O
tear,O
expected,O
removing,O
itself,O
together,O
with,O
all,O
its,O
articles,O
/,O
things,O
on,O
completion,O
of,O
the,O
License,U-MISC
period,O
i.e.,O
on,O
31st,O
August,O
2021,O
to,O
the,O
LESSOR,U-MISC
.,O
That,O
the,O
LESSOR,U-ORG
and,O
the,O
LESSEE,U-ORG
hereby,O
agrees,O
with,O
each,O
other,O
that,O
if,O
the,O
Lessor,U-MISC
hereof,O
decides,O
to,O
terminate,O
these,O
presents,O
earlier,O
than,O
the,O
stipulated,O
period,O
herein,O
above,O
',',O
then,O
the,O
Lessor,U-MISC
shall,O
serve,O
a,O
three,O
clear,O
months,O
notice,O
to,O
the,O
Lessee,U-ORG
and,O
in,O
case,O
if,O
the,O
Lessee,U-ORG
decides,O
to,O
terminate,O
then,O
it,O
shall,O
serve,O
a,O
one,O
month,O
notice,O
expressing,O
such,O
intention,O
and,O
accordingly,O
the,O
said,O
agreement,O
shall,O
be,O
terminated,O
&,O
determined,O
upon,O
the,O
expiry,O
of,O
the,O
said,O
notice,O
period,O
.,O
That,O
in,O
case,O
of,O
any,O
disputes,O
',',O
doubts,O
or,O
differences,O
arising,O
between,O
the,O
parties,O
hereof,O
during,O
the,O
continuance,O
of,O
the,O
license,O
or,O
afterwards,O
regarding,O
the,O
interpretation,O
of,O
the,O
contents,O
of,O
these,O
instruments,O
of,O
this,O
agreement,O
or,O
regarding,O
any,O
matter,O
or,O
transactions,O
then,O
the,O
same,O
shall,O
be,O
referred,O
to,O
Arbitration,U-ORG
under,O
the,O
Arbitration,B-ORG
and,I-ORG
Conciliation,I-ORG
Act,L-ORG
and,O
all,O
the,O
disputes,O
shall,O
be,O
subject,O
to,O
the,O
jurisdiction,O
of,O
the,O
Siliguri,U-LOC
court,O
.,O
SCHEDULE,O
AS,O
REFERRED,O
TO,O
ABOVE,O
All,O
that,O
well,O
built,O
office,O
premises,O
measuring,O
more,O
or,O
less,O
Sq,O
.,O
ft,O
.,O
on,O
First,O
floor,O
of,O
the,O
building,O
named,O
",O
JOSHIKUNJ,U-LOC
",O
Building,U-LOC
constructed,O
on,O
the,O
land,O
appertaining,O
to,O
Plot,B-MISC
No,L-MISC
.,O
894(C.S,O
),O
',',O
380(0Id,O
),O
',',O
of,O
Mouza,B-LOC
Dabgram-08,L-LOC
reorded,O
in,O
Khatian,B-LOC
No,L-LOC
.,O
578(R.S,O
),O
',',O
1129(L.R,O
),O
situated,O
at,O
2nd,B-LOC
Mile,I-LOC
Sevoke,I-LOC
Road,L-LOC
',',O
P.S.,B-LOC
Bhaktinagar,L-LOC
',',O
P.O.,B-LOC
Ektiasal-02,L-LOC
in,O
the,O
District,O
of,O
Jalpaiguri,U-LOC
.,O
The,O
aforesaid,O
building,O
Joshi,B-PER
Kunj,L-PER
is,O
butted,O
and,O
bounded,O
as,O
follows,O
:,O
-,O
NORTH,O
:,O
ABA,O
MEDICAL,O
',',O
SOUTH,O
:,O
LAND,O
AND,O
HOUSE,O
OF,O
DILIP,U-PER
GUPTA,O
',',O
EAST,U-LOC
:,O
SEVOKE,U-PER
ROAD,O
',',O
WEST,U-LOC
:,O
LAND,O
OF,O
THE,O
LESSOR,U-PER
',',O
IN,O
WITNESS,O
WHEREOF,O
the,O
parties,O
have,O
set,O
and,O
subscribed,O
their,O
respective,O
hands,O
and,O
seals,O
on,O
the,O
day,O
month,O
and,O
year,O
first,O
written,O
above,O
.,O
WITNESS,O
:,O
1,O
(,O
LESSOR,O
),O
(,O
LESSEE,O
),O
